0,-84.55785369873047,-84.55785369873047,-84.55785369873047,-95.3051986694336,-95.3051986694336,-95.3051986694336,-101.78529357910156,-101.78529357910156,-92.72870635986328,-92.96949768066406,-92.96949768066406,-92.96949768066406,-92.96949768066406,-92.55672454833984,-92.55672454833984,-95.90850830078125,-95.90850830078125,-95.90850830078125,-108.41427612304688,-108.41427612304688,-108.41427612304688,-112.63665771484375,-112.63665771484375,-112.63665771484375,-111.36309051513672,-111.36309051513672,-112.02897644042969,-112.02897644042969,-112.02897644042969,-112.5543212890625,-112.5543212890625,-112.5543212890625,-109.48184967041016,-109.48184967041016,-113.7735366821289,-113.7735366821289,-113.7735366821289,-105.15741729736328,-105.15741729736328,-95.60286712646484,-95.60286712646484,-91.7896957397461,-91.7896957397461,-93.92897033691406,-93.92897033691406,-93.92897033691406,-93.92897033691406,-85.8527603149414,-85.8527603149414,-90.17280578613281,-92.12165069580078,-92.12165069580078,-92.12165069580078,-91.15080261230469,-91.15080261230469,-95.9412841796875,-95.9412841796875,-95.9412841796875,-92.6878433227539,-92.6878433227539,-92.34963989257812,-92.34963989257812,-94.1112060546875,-94.1112060546875,-88.06163024902344,-88.06163024902344,-94.25443267822266,-94.25443267822266,-94.25443267822266,-96.68840789794922,-96.68840789794922,-96.85368347167969,-96.85368347167969,-96.85368347167969,-96.42520141601562,-100.92346954345703,-100.92346954345703,-106.24107360839844,-106.24107360839844,-106.24107360839844,-107.49697875976562,-110.55201721191406,-110.55201721191406,-110.55201721191406,-112.60584259033203,-112.60584259033203,-112.60584259033203,-116.86847686767578,-116.86847686767578,-112.67408752441406,-112.67408752441406,-111.78472900390625,-111.78472900390625,-111.78472900390625,-116.0647964477539,-116.0647964477539,-115.81800079345703,-115.81800079345703,-115.81800079345703,-104.69387817382812,-104.69387817382812,-104.69387817382812,-112.31083679199219,-112.31083679199219
0,-69.67493438720703,-69.67493438720703,-69.67493438720703,-78.565185546875,-78.565185546875,-78.565185546875,-87.97872161865234,-87.97872161865234,-75.74806213378906,-72.6032943725586,-72.6032943725586,-72.6032943725586,-72.6032943725586,-78.80924224853516,-78.80924224853516,-83.77212524414062,-83.77212524414062,-83.77212524414062,-91.97856140136719,-91.97856140136719,-91.97856140136719,-104.63787078857422,-104.63787078857422,-104.63787078857422,-103.22467041015625,-103.22467041015625,-99.43045043945312,-99.43045043945312,-99.43045043945312,-99.94788360595703,-99.94788360595703,-99.94788360595703,-95.73312377929688,-95.73312377929688,-99.55827331542969,-99.55827331542969,-99.55827331542969,-97.22857666015625,-97.22857666015625,-75.98017883300781,-75.98017883300781,-71.04200744628906,-71.04200744628906,-79.93399810791016,-79.93399810791016,-79.93399810791016,-79.93399810791016,-91.6270523071289,-91.6270523071289,-89.64651489257812,-87.3341064453125,-87.3341064453125,-87.3341064453125,-81.65235900878906,-81.65235900878906,-80.4388198852539,-80.4388198852539,-80.4388198852539,-84.02896881103516,-84.02896881103516,-88.07894134521484,-88.07894134521484,-88.47331237792969,-88.47331237792969,-84.0267562866211,-84.0267562866211,-83.27153015136719,-83.27153015136719,-83.27153015136719,-80.2015380859375,-80.2015380859375,-87.24529266357422,-87.24529266357422,-87.24529266357422,-87.44515991210938,-89.64148712158203,-89.64148712158203,-91.97075653076172,-91.97075653076172,-91.97075653076172,-96.1667251586914,-97.81897735595703,-97.81897735595703,-97.81897735595703,-105.6463394165039,-105.6463394165039,-105.6463394165039,-106.29057312011719,-106.29057312011719,-105.17559051513672,-105.17559051513672,-102.7546157836914,-102.7546157836914,-102.7546157836914,-103.5697021484375,-103.5697021484375,-106.9728012084961,-106.9728012084961,-106.9728012084961,-102.68658447265625,-102.68658447265625,-102.68658447265625,-102.98748016357422,-102.98748016357422
0,-68.27879333496094,-68.27879333496094,-68.27879333496094,-81.03392791748047,-81.03392791748047,-81.03392791748047,-92.48567199707031,-92.48567199707031,-74.0089111328125,-70.33733367919922,-70.33733367919922,-70.33733367919922,-70.33733367919922,-76.42742919921875,-76.42742919921875,-86.70919799804688,-86.70919799804688,-86.70919799804688,-99.41958618164062,-99.41958618164062,-99.41958618164062,-105.596435546875,-105.596435546875,-105.596435546875,-102.17024993896484,-102.17024993896484,-105.95747375488281,-105.95747375488281,-105.95747375488281,-106.03994750976562,-106.03994750976562,-106.03994750976562,-106.07288360595703,-106.07288360595703,-106.11408233642578,-106.11408233642578,-106.11408233642578,-80.81419372558594,-80.81419372558594,-58.29286193847656,-58.29286193847656,-56.60560607910156,-56.60560607910156,-62.54032516479492,-62.54032516479492,-62.54032516479492,-62.54032516479492,-63.355003356933594,-63.355003356933594,-66.04084777832031,-67.55701446533203,-67.55701446533203,-67.55701446533203,-71.45755004882812,-71.45755004882812,-72.29583740234375,-72.29583740234375,-72.29583740234375,-71.20252227783203,-71.20252227783203,-70.70954132080078,-70.70954132080078,-72.64029693603516,-72.64029693603516,-73.97703552246094,-73.97703552246094,-73.2040786743164,-73.2040786743164,-73.2040786743164,-71.70745849609375,-71.70745849609375,-73.88275909423828,-73.88275909423828,-73.88275909423828,-75.75829315185547,-78.7538833618164,-78.7538833618164,-81.51240539550781,-81.51240539550781,-81.51240539550781,-86.31753540039062,-93.71466064453125,-93.71466064453125,-93.71466064453125,-97.77325439453125,-97.77325439453125,-97.77325439453125,-99.8373031616211,-99.8373031616211,-104.41089630126953,-104.41089630126953,-103.41130828857422,-103.41130828857422,-103.41130828857422,-104.81717681884766,-104.81717681884766,-104.92403411865234,-104.92403411865234,-104.92403411865234,-107.90310668945312,-107.90310668945312,-107.90310668945312,-107.06549835205078,-107.06549835205078
0,-90.7770004272461,-90.7770004272461,-90.7770004272461,-106.08570098876953,-106.08570098876953,-106.08570098876953,-106.70132446289062,-106.70132446289062,-86.51652526855469,-86.09956359863281,-86.09956359863281,-86.09956359863281,-86.09956359863281,-98.01789093017578,-98.01789093017578,-109.37260437011719,-109.37260437011719,-109.37260437011719,-117.20829772949219,-117.20829772949219,-117.20829772949219,-117.02099609375,-117.02099609375,-117.02099609375,-116.08209991455078,-116.08209991455078,-120.43060302734375,-120.43060302734375,-120.43060302734375,-118.92408752441406,-118.92408752441406,-118.92408752441406,-119.28309631347656,-119.28309631347656,-109.7894287109375,-109.7894287109375,-109.7894287109375,-77.20086669921875,-77.20086669921875,-60.591529846191406,-60.591529846191406,-57.49444580078125,-57.49444580078125,-60.24258804321289,-60.24258804321289,-60.24258804321289,-60.24258804321289,-66.30636596679688,-66.30636596679688,-66.08135986328125,-66.01884460449219,-66.01884460449219,-66.01884460449219,-67.91595458984375,-67.91595458984375,-69.90724182128906,-69.90724182128906,-69.90724182128906,-72.625244140625,-72.625244140625,-70.99713134765625,-70.99713134765625,-71.6441421508789,-71.6441421508789,-71.5994873046875,-71.5994873046875,-66.30049133300781,-66.30049133300781,-66.30049133300781,-71.64132690429688,-71.64132690429688,-74.467041015625,-74.467041015625,-74.467041015625,-79.31316375732422,-78.58512115478516,-78.58512115478516,-82.85868072509766,-82.85868072509766,-82.85868072509766,-87.8528060913086,-88.02584838867188,-88.02584838867188,-88.02584838867188,-90.06426239013672,-90.06426239013672,-90.06426239013672,-93.16434478759766,-93.16434478759766,-100.64667510986328,-100.64667510986328,-104.16458892822266,-104.16458892822266,-104.16458892822266,-110.82379150390625,-110.82379150390625,-116.79280090332031,-116.79280090332031,-116.79280090332031,-118.52123260498047,-118.52123260498047,-118.52123260498047,-122.18077087402344,-122.18077087402344
0,-98.49657440185547,-98.49657440185547,-98.49657440185547,-112.34989166259766,-112.34989166259766,-112.34989166259766,-118.36119079589844,-118.36119079589844,-109.27025604248047,-106.9071044921875,-106.9071044921875,-106.9071044921875,-106.9071044921875,-110.54825592041016,-110.54825592041016,-119.7131118774414,-119.7131118774414,-119.7131118774414,-118.46565246582031,-118.46565246582031,-118.46565246582031,-119.26007080078125,-119.26007080078125,-119.26007080078125,-119.58867645263672,-119.58867645263672,-121.84013366699219,-121.84013366699219,-121.84013366699219,-119.35807800292969,-119.35807800292969,-119.35807800292969,-121.6912612915039,-121.6912612915039,-101.39286804199219,-101.39286804199219,-101.39286804199219,-63.717918395996094,-63.717918395996094,-51.54884719848633,-51.54884719848633,-49.59579849243164,-49.59579849243164,-58.142948150634766,-58.142948150634766,-58.142948150634766,-58.142948150634766,-66.77135467529297,-66.77135467529297,-66.52971649169922,-63.79642868041992,-63.79642868041992,-63.79642868041992,-67.08583068847656,-67.08583068847656,-69.69833374023438,-69.69833374023438,-69.69833374023438,-68.89759063720703,-68.89759063720703,-67.50809478759766,-67.50809478759766,-68.0380630493164,-68.0380630493164,-71.1598129272461,-71.1598129272461,-69.14106750488281,-69.14106750488281,-69.14106750488281,-72.60348510742188,-72.60348510742188,-76.02739715576172,-76.02739715576172,-76.02739715576172,-82.43099212646484,-83.15135955810547,-83.15135955810547,-82.64229583740234,-82.64229583740234,-82.64229583740234,-89.68714904785156,-87.58907318115234,-87.58907318115234,-87.58907318115234,-90.26612091064453,-90.26612091064453,-90.26612091064453,-94.32650756835938,-94.32650756835938,-103.280517578125,-103.280517578125,-109.58238983154297,-109.58238983154297,-109.58238983154297,-111.1964340209961,-111.1964340209961,-108.65602111816406,-108.65602111816406,-108.65602111816406,-111.13096618652344,-111.13096618652344,-111.13096618652344,-115.08441162109375,-115.08441162109375
0,-98.81929016113281,-98.81929016113281,-98.81929016113281,-108.99436950683594,-108.99436950683594,-108.99436950683594,-120.3157958984375,-120.3157958984375,-121.05889129638672,-119.14261627197266,-119.14261627197266,-119.14261627197266,-119.14261627197266,-119.48540496826172,-119.48540496826172,-122.32341003417969,-122.32341003417969,-122.32341003417969,-123.40734100341797,-123.40734100341797,-123.40734100341797,-123.6944808959961,-123.6944808959961,-123.6944808959961,-123.6761703491211,-123.6761703491211,-122.03962707519531,-122.03962707519531,-122.03962707519531,-124.44544219970703,-124.44544219970703,-124.44544219970703,-121.42784118652344,-121.42784118652344,-108.1537094116211,-108.1537094116211,-108.1537094116211,-74.96885681152344,-74.96885681152344,-63.434627532958984,-63.434627532958984,-52.913307189941406,-52.913307189941406,-51.194091796875,-51.194091796875,-51.194091796875,-51.194091796875,-55.4253044128418,-55.4253044128418,-59.41687774658203,-65.53023529052734,-65.53023529052734,-65.53023529052734,-65.73054504394531,-65.73054504394531,-66.01216888427734,-66.01216888427734,-66.01216888427734,-68.17050170898438,-68.17050170898438,-69.0335693359375,-69.0335693359375,-68.43331146240234,-68.43331146240234,-66.4261474609375,-66.4261474609375,-68.16260528564453,-68.16260528564453,-68.16260528564453,-68.16024780273438,-68.16024780273438,-71.58919525146484,-71.58919525146484,-71.58919525146484,-77.8353500366211,-81.00048828125,-81.00048828125,-84.89997100830078,-84.89997100830078,-84.89997100830078,-90.10144805908203,-94.44501495361328,-94.44501495361328,-94.44501495361328,-97.14286804199219,-97.14286804199219,-97.14286804199219,-101.087158203125,-101.087158203125,-102.1260757446289,-102.1260757446289,-103.99041748046875,-103.99041748046875,-103.99041748046875,-107.4506607055664,-107.4506607055664,-111.80699920654297,-111.80699920654297,-111.80699920654297,-114.36222076416016,-114.36222076416016,-114.36222076416016,-117.62444305419922,-117.62444305419922
0,-103.26327514648438,-103.26327514648438,-103.26327514648438,-113.86051940917969,-113.86051940917969,-113.86051940917969,-121.56636047363281,-121.56636047363281,-123.56958770751953,-121.45779418945312,-121.45779418945312,-121.45779418945312,-121.45779418945312,-125.0499038696289,-125.0499038696289,-123.11148834228516,-123.11148834228516,-123.11148834228516,-124.08369445800781,-124.08369445800781,-124.08369445800781,-123.48738861083984,-123.48738861083984,-123.48738861083984,-123.96583557128906,-123.96583557128906,-123.08635711669922,-123.08635711669922,-123.08635711669922,-121.26544952392578,-121.26544952392578,-121.26544952392578,-124.8833999633789,-124.8833999633789,-121.25431060791016,-121.25431060791016,-121.25431060791016,-89.57699584960938,-89.57699584960938,-76.32591247558594,-76.32591247558594,-67.71158599853516,-67.71158599853516,-67.7597427368164,-67.7597427368164,-67.7597427368164,-67.7597427368164,-69.66211700439453,-69.66211700439453,-66.54308319091797,-66.94193267822266,-66.94193267822266,-66.94193267822266,-66.19183349609375,-66.19183349609375,-65.84210968017578,-65.84210968017578,-65.84210968017578,-66.38763427734375,-66.38763427734375,-70.07022094726562,-70.07022094726562,-73.11026000976562,-73.11026000976562,-75.04835510253906,-75.04835510253906,-73.51499938964844,-73.51499938964844,-73.51499938964844,-73.4625473022461,-73.4625473022461,-77.82637023925781,-77.82637023925781,-77.82637023925781,-78.96735382080078,-79.9827651977539,-79.9827651977539,-87.18798828125,-87.18798828125,-87.18798828125,-91.33304595947266,-93.4958267211914,-93.4958267211914,-93.4958267211914,-96.19600677490234,-96.19600677490234,-96.19600677490234,-103.13021850585938,-103.13021850585938,-104.67259979248047,-104.67259979248047,-109.62179565429688,-109.62179565429688,-109.62179565429688,-114.88762664794922,-114.88762664794922,-119.82670593261719,-119.82670593261719,-119.82670593261719,-121.55221557617188,-121.55221557617188,-121.55221557617188,-118.76309204101562,-118.76309204101562
0,-114.071533203125,-114.071533203125,-114.071533203125,-120.30767059326172,-120.30767059326172,-120.30767059326172,-122.19932556152344,-122.19932556152344,-123.79145050048828,-125.74920654296875,-125.74920654296875,-125.74920654296875,-125.74920654296875,-125.40618133544922,-125.40618133544922,-121.8063735961914,-121.8063735961914,-121.8063735961914,-123.17313385009766,-123.17313385009766,-123.17313385009766,-126.69239044189453,-126.69239044189453,-126.69239044189453,-126.48274230957031,-126.48274230957031,-123.36907196044922,-123.36907196044922,-123.36907196044922,-121.6549072265625,-121.6549072265625,-121.6549072265625,-122.52165985107422,-122.52165985107422,-122.47171020507812,-122.47171020507812,-122.47171020507812,-93.06730651855469,-93.06730651855469,-86.4160385131836,-86.4160385131836,-75.8093032836914,-75.8093032836914,-70.65323638916016,-70.65323638916016,-70.65323638916016,-70.65323638916016,-71.88865661621094,-71.88865661621094,-71.63924407958984,-71.60015106201172,-71.60015106201172,-71.60015106201172,-75.05228424072266,-75.05228424072266,-73.49799346923828,-73.49799346923828,-73.49799346923828,-76.0803451538086,-76.0803451538086,-78.78165435791016,-78.78165435791016,-80.9643325805664,-80.9643325805664,-80.35074615478516,-80.35074615478516,-78.34973907470703,-78.34973907470703,-78.34973907470703,-78.92765808105469,-78.92765808105469,-81.07498931884766,-81.07498931884766,-81.07498931884766,-82.22527313232422,-87.16806030273438,-87.16806030273438,-89.43850708007812,-89.43850708007812,-89.43850708007812,-93.29452514648438,-95.82923889160156,-95.82923889160156,-95.82923889160156,-101.52294158935547,-101.52294158935547,-101.52294158935547,-111.06343078613281,-111.06343078613281,-112.79468536376953,-112.79468536376953,-117.62342834472656,-117.62342834472656,-117.62342834472656,-124.91500854492188,-124.91500854492188,-123.83460998535156,-123.83460998535156,-123.83460998535156,-122.65802764892578,-122.65802764892578,-122.65802764892578,-122.94036865234375,-122.94036865234375
0,-117.14460754394531,-117.14460754394531,-117.14460754394531,-118.9511947631836,-118.9511947631836,-118.9511947631836,-123.44132995605469,-123.44132995605469,-124.65792846679688,-125.29325866699219,-125.29325866699219,-125.29325866699219,-125.29325866699219,-125.37227630615234,-125.37227630615234,-127.3970947265625,-127.3970947265625,-127.3970947265625,-126.3485336303711,-126.3485336303711,-126.3485336303711,-128.97232055664062,-128.97232055664062,-128.97232055664062,-128.82260131835938,-128.82260131835938,-125.16141510009766,-125.16141510009766,-125.16141510009766,-124.3309555053711,-124.3309555053711,-124.3309555053711,-125.89240264892578,-125.89240264892578,-122.13578033447266,-122.13578033447266,-122.13578033447266,-91.67082214355469,-91.67082214355469,-71.50008392333984,-71.50008392333984,-63.925296783447266,-63.925296783447266,-62.49959182739258,-62.49959182739258,-62.49959182739258,-62.49959182739258,-65.69122314453125,-65.69122314453125,-67.70198822021484,-67.53439331054688,-67.53439331054688,-67.53439331054688,-67.39675903320312,-67.39675903320312,-68.38117980957031,-68.38117980957031,-68.38117980957031,-71.90000915527344,-71.90000915527344,-74.70381164550781,-74.70381164550781,-74.52082061767578,-74.52082061767578,-79.9881820678711,-79.9881820678711,-78.48285675048828,-78.48285675048828,-78.48285675048828,-78.83746337890625,-78.83746337890625,-81.44995880126953,-81.44995880126953,-81.44995880126953,-82.65392303466797,-87.03325653076172,-87.03325653076172,-91.51232147216797,-91.51232147216797,-91.51232147216797,-95.40775299072266,-107.69639587402344,-107.69639587402344,-107.69639587402344,-116.73181915283203,-116.73181915283203,-116.73181915283203,-123.36729431152344,-123.36729431152344,-124.938720703125,-124.938720703125,-126.4629898071289,-126.4629898071289,-126.4629898071289,-126.5259780883789,-126.5259780883789,-126.2682876586914,-126.2682876586914,-126.2682876586914,-126.29344177246094,-126.29344177246094,-126.29344177246094,-125.54456329345703,-125.54456329345703
0,-113.1258544921875,-113.1258544921875,-113.1258544921875,-121.95905303955078,-121.95905303955078,-121.95905303955078,-126.88294982910156,-126.88294982910156,-124.92964172363281,-125.14671325683594,-125.14671325683594,-125.14671325683594,-125.14671325683594,-124.2092056274414,-124.2092056274414,-123.30363464355469,-123.30363464355469,-123.30363464355469,-126.62944030761719,-126.62944030761719,-126.62944030761719,-130.9521484375,-130.9521484375,-130.9521484375,-130.17764282226562,-130.17764282226562,-128.48020935058594,-128.48020935058594,-128.48020935058594,-127.24752807617188,-127.24752807617188,-127.24752807617188,-126.58158111572266,-126.58158111572266,-119.82306671142578,-119.82306671142578,-119.82306671142578,-86.05717468261719,-86.05717468261719,-76.94427490234375,-76.94427490234375,-74.81755065917969,-74.81755065917969,-75.34207916259766,-75.34207916259766,-75.34207916259766,-75.34207916259766,-78.08203125,-78.08203125,-80.89773559570312,-83.2467269897461,-83.2467269897461,-83.2467269897461,-82.1015396118164,-82.1015396118164,-84.01517486572266,-84.01517486572266,-84.01517486572266,-85.91588592529297,-85.91588592529297,-89.69004821777344,-89.69004821777344,-90.1591567993164,-90.1591567993164,-93.17768096923828,-93.17768096923828,-95.10362243652344,-95.10362243652344,-95.10362243652344,-93.9359130859375,-93.9359130859375,-98.11814880371094,-98.11814880371094,-98.11814880371094,-98.85441589355469,-103.51628875732422,-103.51628875732422,-107.74466705322266,-107.74466705322266,-107.74466705322266,-114.50286102294922,-122.43429565429688,-122.43429565429688,-122.43429565429688,-127.22964477539062,-127.22964477539062,-127.22964477539062,-124.2300033569336,-124.2300033569336,-121.98499298095703,-121.98499298095703,-123.7554931640625,-123.7554931640625,-123.7554931640625,-124.15677642822266,-124.15677642822266,-125.59284973144531,-125.59284973144531,-125.59284973144531,-126.543212890625,-126.543212890625,-126.543212890625,-127.14707946777344,-127.14707946777344
