0,-96.30023193359375,-96.30023193359375,-103.17931365966797,-103.17931365966797,-103.17931365966797,-103.17931365966797,-104.7539291381836,-104.7539291381836,-87.2894287109375,-87.2894287109375,-87.2894287109375,-85.26634979248047,-85.26634979248047,-97.56536102294922,-97.56536102294922,-97.56536102294922,-101.12755584716797,-101.12755584716797,-107.5765380859375,-107.5765380859375,-113.98002624511719,-113.98002624511719,-113.98002624511719,-113.98002624511719,-118.017578125,-118.017578125,-109.59209442138672,-109.59209442138672,-109.59209442138672,-112.41370391845703,-112.41370391845703,-112.41370391845703,-120.7999496459961,-120.7999496459961,-111.38749694824219,-111.38749694824219,-110.41802978515625,-112.8934555053711,-112.8934555053711,-112.8934555053711,-115.12494659423828,-115.12494659423828,-112.90316009521484,-112.90316009521484,-112.90316009521484,-109.7942886352539,-109.7942886352539,-109.7942886352539,-109.8592300415039,-109.8592300415039,-103.88231658935547,-103.88231658935547,-94.56216430664062,-94.56216430664062,-94.56216430664062,-86.73954772949219,-86.73954772949219,-88.9365005493164,-88.9365005493164,-88.9365005493164,-93.48997497558594,-93.48997497558594,-93.48997497558594,-90.38449096679688,-90.38449096679688,-90.38449096679688,-88.704833984375,-88.704833984375,-88.84063720703125,-88.84063720703125,-88.84063720703125,-93.14691162109375,-84.30136108398438,-84.30136108398438,-84.30136108398438,-85.7052001953125,-85.7052001953125,-85.7052001953125,-91.6072769165039,-91.6072769165039,-87.62427520751953,-87.62427520751953,-87.62427520751953,-88.73567199707031,-88.73567199707031,-88.73567199707031,-94.461669921875,-94.461669921875,-94.461669921875,-92.53014373779297,-92.53014373779297,-92.53014373779297,-88.53813171386719,-88.53813171386719,-89.45696258544922,-89.45696258544922,-89.45696258544922,-89.45696258544922,-95.81867218017578,-95.81867218017578,-105.12591552734375,-105.12591552734375,-104.79141998291016,-104.79141998291016,-104.79141998291016,-104.79141998291016,-109.32173919677734,-109.32173919677734,-106.49856567382812,-106.49856567382812,-99.75846862792969,-99.75846862792969,-99.75846862792969,-99.75846862792969
0,-84.48067474365234,-84.48067474365234,-93.65328979492188,-93.65328979492188,-93.65328979492188,-93.65328979492188,-93.56163787841797,-93.56163787841797,-71.1609878540039,-71.1609878540039,-71.1609878540039,-68.0613021850586,-68.0613021850586,-78.62496948242188,-78.62496948242188,-78.62496948242188,-86.8109359741211,-86.8109359741211,-99.19503021240234,-99.19503021240234,-108.59288024902344,-108.59288024902344,-108.59288024902344,-108.59288024902344,-106.19196319580078,-106.19196319580078,-105.20997619628906,-105.20997619628906,-105.20997619628906,-104.89457702636719,-104.89457702636719,-104.89457702636719,-102.21013641357422,-102.21013641357422,-105.13917541503906,-105.13917541503906,-105.04288482666016,-104.55806732177734,-104.55806732177734,-104.55806732177734,-106.51168060302734,-106.51168060302734,-106.16022491455078,-106.16022491455078,-106.16022491455078,-102.47689056396484,-102.47689056396484,-102.47689056396484,-103.88770294189453,-103.88770294189453,-94.58495330810547,-94.58495330810547,-77.6235122680664,-77.6235122680664,-77.6235122680664,-71.52824401855469,-71.52824401855469,-77.2373275756836,-77.2373275756836,-77.2373275756836,-80.27967834472656,-80.27967834472656,-80.27967834472656,-80.54642486572266,-80.54642486572266,-80.54642486572266,-83.24933624267578,-83.24933624267578,-84.66429901123047,-84.66429901123047,-84.66429901123047,-91.32881927490234,-85.67568969726562,-85.67568969726562,-85.67568969726562,-82.00918579101562,-82.00918579101562,-82.00918579101562,-79.119873046875,-79.119873046875,-85.08647918701172,-85.08647918701172,-85.08647918701172,-86.50399780273438,-86.50399780273438,-86.50399780273438,-70.20853424072266,-70.20853424072266,-70.20853424072266,-68.63843536376953,-68.63843536376953,-68.63843536376953,-79.89053344726562,-79.89053344726562,-83.10281372070312,-83.10281372070312,-83.10281372070312,-83.10281372070312,-88.70944213867188,-88.70944213867188,-97.46228790283203,-97.46228790283203,-97.03294372558594,-97.03294372558594,-97.03294372558594,-97.03294372558594,-103.4310302734375,-103.4310302734375,-96.60350036621094,-96.60350036621094,-102.1745376586914,-102.1745376586914,-102.1745376586914,-102.1745376586914
0,-83.28362274169922,-83.28362274169922,-93.2201156616211,-93.2201156616211,-93.2201156616211,-93.2201156616211,-91.24095916748047,-91.24095916748047,-70.0258560180664,-70.0258560180664,-70.0258560180664,-67.05290222167969,-67.05290222167969,-78.90302276611328,-78.90302276611328,-78.90302276611328,-86.6476058959961,-86.6476058959961,-95.52606201171875,-95.52606201171875,-102.45381164550781,-102.45381164550781,-102.45381164550781,-102.45381164550781,-105.71309661865234,-105.71309661865234,-104.2496566772461,-104.2496566772461,-104.2496566772461,-103.93202209472656,-103.93202209472656,-103.93202209472656,-102.76018524169922,-102.76018524169922,-105.3111801147461,-105.3111801147461,-104.75187683105469,-105.02080535888672,-105.02080535888672,-105.02080535888672,-105.0340576171875,-105.0340576171875,-103.6129379272461,-103.6129379272461,-103.6129379272461,-102.00326538085938,-102.00326538085938,-102.00326538085938,-105.20170593261719,-105.20170593261719,-74.47628021240234,-74.47628021240234,-54.878116607666016,-54.878116607666016,-54.878116607666016,-55.50649642944336,-55.50649642944336,-63.021881103515625,-63.021881103515625,-63.021881103515625,-61.93214416503906,-61.93214416503906,-61.93214416503906,-65.61084747314453,-65.61084747314453,-65.61084747314453,-69.17121124267578,-69.17121124267578,-70.54000854492188,-70.54000854492188,-70.54000854492188,-70.671875,-69.64195251464844,-69.64195251464844,-69.64195251464844,-72.89375305175781,-72.89375305175781,-72.89375305175781,-71.82200622558594,-71.82200622558594,-70.86459350585938,-70.86459350585938,-70.86459350585938,-66.79258728027344,-66.79258728027344,-66.79258728027344,-57.141632080078125,-57.141632080078125,-57.141632080078125,-57.87340545654297,-57.87340545654297,-57.87340545654297,-62.0842399597168,-62.0842399597168,-68.1978530883789,-68.1978530883789,-68.1978530883789,-68.1978530883789,-74.91801452636719,-74.91801452636719,-81.54878234863281,-81.54878234863281,-83.29151916503906,-83.29151916503906,-83.29151916503906,-83.29151916503906,-82.79472351074219,-82.79472351074219,-88.80831909179688,-88.80831909179688,-93.90336608886719,-93.90336608886719,-93.90336608886719,-93.90336608886719
0,-101.52582550048828,-101.52582550048828,-107.6012191772461,-107.6012191772461,-107.6012191772461,-107.6012191772461,-101.35716247558594,-101.35716247558594,-83.75685119628906,-83.75685119628906,-83.75685119628906,-82.03849029541016,-82.03849029541016,-91.98137664794922,-91.98137664794922,-91.98137664794922,-100.05249786376953,-100.05249786376953,-109.44302368164062,-109.44302368164062,-113.45712280273438,-113.45712280273438,-113.45712280273438,-113.45712280273438,-120.00222778320312,-120.00222778320312,-116.6836166381836,-116.6836166381836,-116.6836166381836,-118.68342590332031,-118.68342590332031,-118.68342590332031,-117.83504486083984,-117.83504486083984,-119.64627838134766,-119.64627838134766,-119.15360260009766,-119.64397430419922,-119.64397430419922,-119.64397430419922,-114.66139221191406,-114.66139221191406,-115.9413833618164,-115.9413833618164,-115.9413833618164,-116.14384460449219,-116.14384460449219,-116.14384460449219,-110.89141082763672,-110.89141082763672,-74.95977783203125,-74.95977783203125,-58.846683502197266,-58.846683502197266,-58.846683502197266,-52.57380294799805,-52.57380294799805,-59.07769012451172,-59.07769012451172,-59.07769012451172,-66.03507995605469,-66.03507995605469,-66.03507995605469,-65.77954864501953,-65.77954864501953,-65.77954864501953,-66.30712890625,-66.30712890625,-67.27711486816406,-67.27711486816406,-67.27711486816406,-70.04876708984375,-68.51224517822266,-68.51224517822266,-68.51224517822266,-67.9659652709961,-67.9659652709961,-67.9659652709961,-68.08499908447266,-68.08499908447266,-65.70940399169922,-65.70940399169922,-65.70940399169922,-64.49234008789062,-64.49234008789062,-64.49234008789062,-60.54790115356445,-60.54790115356445,-60.54790115356445,-64.90741729736328,-64.90741729736328,-64.90741729736328,-68.64627075195312,-68.64627075195312,-75.38521575927734,-75.38521575927734,-75.38521575927734,-75.38521575927734,-85.15760040283203,-85.15760040283203,-87.53565979003906,-87.53565979003906,-85.99263763427734,-85.99263763427734,-85.99263763427734,-85.99263763427734,-88.11779022216797,-88.11779022216797,-88.29447174072266,-88.29447174072266,-97.93559265136719,-97.93559265136719,-97.93559265136719,-97.93559265136719
0,-103.30139923095703,-103.30139923095703,-101.04084777832031,-101.04084777832031,-101.04084777832031,-101.04084777832031,-101.76062774658203,-101.76062774658203,-102.04661560058594,-102.04661560058594,-102.04661560058594,-103.35701751708984,-103.35701751708984,-111.60271453857422,-111.60271453857422,-111.60271453857422,-116.62937927246094,-116.62937927246094,-118.97422790527344,-118.97422790527344,-125.77345275878906,-125.77345275878906,-125.77345275878906,-125.77345275878906,-122.90249633789062,-122.90249633789062,-119.43628692626953,-119.43628692626953,-119.43628692626953,-118.18339538574219,-118.18339538574219,-118.18339538574219,-111.66763305664062,-111.66763305664062,-114.51432037353516,-114.51432037353516,-118.21297454833984,-119.32778930664062,-119.32778930664062,-119.32778930664062,-119.65370178222656,-119.65370178222656,-117.10889434814453,-117.10889434814453,-117.10889434814453,-117.89532470703125,-117.89532470703125,-117.89532470703125,-100.88138580322266,-100.88138580322266,-62.73655319213867,-62.73655319213867,-49.107635498046875,-49.107635498046875,-49.107635498046875,-47.79233169555664,-47.79233169555664,-60.67403793334961,-60.67403793334961,-60.67403793334961,-71.51496887207031,-71.51496887207031,-71.51496887207031,-72.19696044921875,-72.19696044921875,-72.19696044921875,-69.47431945800781,-69.47431945800781,-70.39021301269531,-70.39021301269531,-70.39021301269531,-76.34600067138672,-73.05509948730469,-73.05509948730469,-73.05509948730469,-69.0694808959961,-69.0694808959961,-69.0694808959961,-67.62173461914062,-67.62173461914062,-64.13734436035156,-64.13734436035156,-64.13734436035156,-58.56364440917969,-58.56364440917969,-58.56364440917969,-55.09540939331055,-55.09540939331055,-55.09540939331055,-62.75732421875,-62.75732421875,-62.75732421875,-70.80702209472656,-70.80702209472656,-76.08714294433594,-76.08714294433594,-76.08714294433594,-76.08714294433594,-75.79801177978516,-75.79801177978516,-78.95433044433594,-78.95433044433594,-81.80755615234375,-81.80755615234375,-81.80755615234375,-81.80755615234375,-82.07520294189453,-82.07520294189453,-87.76376342773438,-87.76376342773438,-91.7293701171875,-91.7293701171875,-91.7293701171875,-91.7293701171875
0,-105.54108428955078,-105.54108428955078,-112.91991424560547,-112.91991424560547,-112.91991424560547,-112.91991424560547,-117.49215698242188,-117.49215698242188,-117.54637145996094,-117.54637145996094,-117.54637145996094,-116.87763977050781,-116.87763977050781,-117.47457122802734,-117.47457122802734,-117.47457122802734,-120.53926086425781,-120.53926086425781,-121.41360473632812,-121.41360473632812,-124.88914489746094,-124.88914489746094,-124.88914489746094,-124.88914489746094,-120.6092758178711,-120.6092758178711,-120.15568542480469,-120.15568542480469,-120.15568542480469,-120.95992279052734,-120.95992279052734,-120.95992279052734,-114.8673324584961,-114.8673324584961,-117.9091796875,-117.9091796875,-118.52880859375,-117.23129272460938,-117.23129272460938,-117.23129272460938,-114.89860534667969,-114.89860534667969,-118.62232208251953,-118.62232208251953,-118.62232208251953,-121.67796325683594,-121.67796325683594,-121.67796325683594,-108.92707824707031,-108.92707824707031,-75.0003433227539,-75.0003433227539,-58.92315673828125,-58.92315673828125,-58.92315673828125,-50.1555290222168,-50.1555290222168,-54.507137298583984,-54.507137298583984,-54.507137298583984,-57.347511291503906,-57.347511291503906,-57.347511291503906,-56.60072708129883,-56.60072708129883,-56.60072708129883,-58.927406311035156,-58.927406311035156,-57.483089447021484,-57.483089447021484,-57.483089447021484,-58.62999725341797,-58.682498931884766,-58.682498931884766,-58.682498931884766,-61.94557571411133,-61.94557571411133,-61.94557571411133,-63.56390380859375,-63.56390380859375,-62.709632873535156,-62.709632873535156,-62.709632873535156,-59.39830780029297,-59.39830780029297,-59.39830780029297,-56.25946044921875,-56.25946044921875,-56.25946044921875,-58.45177459716797,-58.45177459716797,-58.45177459716797,-65.85459899902344,-65.85459899902344,-71.07139587402344,-71.07139587402344,-71.07139587402344,-71.07139587402344,-74.66255187988281,-74.66255187988281,-79.96236419677734,-79.96236419677734,-82.05911254882812,-82.05911254882812,-82.05911254882812,-82.05911254882812,-85.88262176513672,-85.88262176513672,-87.04509735107422,-87.04509735107422,-89.57978057861328,-89.57978057861328,-89.57978057861328,-89.57978057861328
0,-111.70006561279297,-111.70006561279297,-118.15548706054688,-118.15548706054688,-118.15548706054688,-118.15548706054688,-117.21400451660156,-117.21400451660156,-117.63268280029297,-117.63268280029297,-117.63268280029297,-119.31317138671875,-119.31317138671875,-121.67453002929688,-121.67453002929688,-121.67453002929688,-123.2271957397461,-123.2271957397461,-123.0521240234375,-123.0521240234375,-124.75723266601562,-124.75723266601562,-124.75723266601562,-124.75723266601562,-119.83809661865234,-119.83809661865234,-120.06916809082031,-120.06916809082031,-120.06916809082031,-120.31716918945312,-120.31716918945312,-120.31716918945312,-118.21377563476562,-118.21377563476562,-119.96044158935547,-119.96044158935547,-122.05027770996094,-124.16419982910156,-124.16419982910156,-124.16419982910156,-123.75030517578125,-123.75030517578125,-122.31714630126953,-122.31714630126953,-122.31714630126953,-120.6107406616211,-120.6107406616211,-120.6107406616211,-111.6409683227539,-111.6409683227539,-80.20378875732422,-80.20378875732422,-72.27613830566406,-72.27613830566406,-72.27613830566406,-66.16585540771484,-66.16585540771484,-72.36943054199219,-72.36943054199219,-72.36943054199219,-73.53211975097656,-73.53211975097656,-73.53211975097656,-72.60668182373047,-72.60668182373047,-72.60668182373047,-73.7437515258789,-73.7437515258789,-71.2363510131836,-71.2363510131836,-71.2363510131836,-68.10954284667969,-64.59577178955078,-64.59577178955078,-64.59577178955078,-66.40821075439453,-66.40821075439453,-66.40821075439453,-68.3525390625,-68.3525390625,-66.56958770751953,-66.56958770751953,-66.56958770751953,-65.7731704711914,-65.7731704711914,-65.7731704711914,-68.87516021728516,-68.87516021728516,-68.87516021728516,-72.47386932373047,-72.47386932373047,-72.47386932373047,-75.73017883300781,-75.73017883300781,-78.91889190673828,-78.91889190673828,-78.91889190673828,-78.91889190673828,-80.0989990234375,-80.0989990234375,-82.7367935180664,-82.7367935180664,-85.06082153320312,-85.06082153320312,-85.06082153320312,-85.06082153320312,-88.54346466064453,-88.54346466064453,-92.42916870117188,-92.42916870117188,-96.81761169433594,-96.81761169433594,-96.81761169433594,-96.81761169433594
0,-113.4400634765625,-113.4400634765625,-114.81310272216797,-114.81310272216797,-114.81310272216797,-114.81310272216797,-117.24832916259766,-117.24832916259766,-119.08765411376953,-119.08765411376953,-119.08765411376953,-121.23110961914062,-121.23110961914062,-119.60836029052734,-119.60836029052734,-119.60836029052734,-119.74287414550781,-119.74287414550781,-121.86474609375,-121.86474609375,-125.2945556640625,-125.2945556640625,-125.2945556640625,-125.2945556640625,-125.12828063964844,-125.12828063964844,-125.7197494506836,-125.7197494506836,-125.7197494506836,-124.23069763183594,-124.23069763183594,-124.23069763183594,-120.91748046875,-120.91748046875,-122.34368133544922,-122.34368133544922,-123.79705810546875,-123.3675308227539,-123.3675308227539,-123.3675308227539,-123.35079193115234,-123.35079193115234,-123.22598266601562,-123.22598266601562,-123.22598266601562,-124.12242126464844,-124.12242126464844,-124.12242126464844,-111.70994567871094,-111.70994567871094,-85.17528533935547,-85.17528533935547,-80.34146118164062,-80.34146118164062,-80.34146118164062,-74.81349182128906,-74.81349182128906,-78.86085510253906,-78.86085510253906,-78.86085510253906,-73.98899841308594,-73.98899841308594,-73.98899841308594,-73.2669448852539,-73.2669448852539,-73.2669448852539,-71.94868469238281,-71.94868469238281,-68.5183334350586,-68.5183334350586,-68.5183334350586,-67.18365478515625,-70.43547821044922,-70.43547821044922,-70.43547821044922,-70.51150512695312,-70.51150512695312,-70.51150512695312,-73.4221420288086,-73.4221420288086,-75.25382995605469,-75.25382995605469,-75.25382995605469,-74.91768646240234,-74.91768646240234,-74.91768646240234,-76.13298034667969,-76.13298034667969,-76.13298034667969,-78.99510192871094,-78.99510192871094,-78.99510192871094,-81.16785430908203,-81.16785430908203,-83.71611785888672,-83.71611785888672,-83.71611785888672,-83.71611785888672,-84.66197204589844,-84.66197204589844,-89.328125,-89.328125,-91.49797821044922,-91.49797821044922,-91.49797821044922,-91.49797821044922,-92.89289855957031,-92.89289855957031,-97.98125457763672,-97.98125457763672,-102.41583251953125,-102.41583251953125,-102.41583251953125,-102.41583251953125
0,-106.69735717773438,-106.69735717773438,-104.08818817138672,-104.08818817138672,-104.08818817138672,-104.08818817138672,-112.72798919677734,-112.72798919677734,-115.55457305908203,-115.55457305908203,-115.55457305908203,-114.11579895019531,-114.11579895019531,-120.54415130615234,-120.54415130615234,-120.54415130615234,-124.20510864257812,-124.20510864257812,-128.8009796142578,-128.8009796142578,-127.30070495605469,-127.30070495605469,-127.30070495605469,-127.30070495605469,-126.84203338623047,-126.84203338623047,-125.93180084228516,-125.93180084228516,-125.93180084228516,-127.34385681152344,-127.34385681152344,-127.34385681152344,-127.12193298339844,-127.12193298339844,-127.40803527832031,-127.40803527832031,-126.33514404296875,-126.4183578491211,-126.4183578491211,-126.4183578491211,-125.02288055419922,-125.02288055419922,-126.38648223876953,-126.38648223876953,-126.38648223876953,-125.6232681274414,-125.6232681274414,-125.6232681274414,-115.28397369384766,-115.28397369384766,-83.97489929199219,-83.97489929199219,-68.86952209472656,-68.86952209472656,-68.86952209472656,-60.03565216064453,-60.03565216064453,-63.68985366821289,-63.68985366821289,-63.68985366821289,-69.26701354980469,-69.26701354980469,-69.26701354980469,-69.40808868408203,-69.40808868408203,-69.40808868408203,-71.27437591552734,-71.27437591552734,-72.0654067993164,-72.0654067993164,-72.0654067993164,-71.28883361816406,-72.07792663574219,-72.07792663574219,-72.07792663574219,-71.50621795654297,-71.50621795654297,-71.50621795654297,-72.40766906738281,-72.40766906738281,-74.33841705322266,-74.33841705322266,-74.33841705322266,-70.48088073730469,-70.48088073730469,-70.48088073730469,-76.73870086669922,-76.73870086669922,-76.73870086669922,-78.65998077392578,-78.65998077392578,-78.65998077392578,-82.41397094726562,-82.41397094726562,-87.32722473144531,-87.32722473144531,-87.32722473144531,-87.32722473144531,-83.2152328491211,-83.2152328491211,-84.986083984375,-84.986083984375,-94.84420013427734,-94.84420013427734,-94.84420013427734,-94.84420013427734,-103.16014862060547,-103.16014862060547,-109.68750762939453,-109.68750762939453,-115.50314331054688,-115.50314331054688,-115.50314331054688,-115.50314331054688
0,-122.80401611328125,-122.80401611328125,-124.46929168701172,-124.46929168701172,-124.46929168701172,-124.46929168701172,-122.8313980102539,-122.8313980102539,-124.6192398071289,-124.6192398071289,-124.6192398071289,-123.23151397705078,-123.23151397705078,-125.10926818847656,-125.10926818847656,-125.10926818847656,-125.45394134521484,-125.45394134521484,-124.79730987548828,-124.79730987548828,-126.96954345703125,-126.96954345703125,-126.96954345703125,-126.96954345703125,-126.42021179199219,-126.42021179199219,-127.19087982177734,-127.19087982177734,-127.19087982177734,-126.45968627929688,-126.45968627929688,-126.45968627929688,-125.79904174804688,-125.79904174804688,-122.73495483398438,-122.73495483398438,-123.86384582519531,-124.36648559570312,-124.36648559570312,-124.36648559570312,-126.51057434082031,-126.51057434082031,-126.4863510131836,-126.4863510131836,-126.4863510131836,-128.17984008789062,-128.17984008789062,-128.17984008789062,-106.71961975097656,-106.71961975097656,-76.62413787841797,-76.62413787841797,-67.4730453491211,-67.4730453491211,-67.4730453491211,-66.64802551269531,-66.64802551269531,-72.23384094238281,-72.23384094238281,-72.23384094238281,-77.96250915527344,-77.96250915527344,-77.96250915527344,-79.43766784667969,-79.43766784667969,-79.43766784667969,-80.939453125,-80.939453125,-83.22654724121094,-83.22654724121094,-83.22654724121094,-82.69280242919922,-83.95369720458984,-83.95369720458984,-83.95369720458984,-85.39290618896484,-85.39290618896484,-85.39290618896484,-86.23399353027344,-86.23399353027344,-86.25965118408203,-86.25965118408203,-86.25965118408203,-83.57500457763672,-83.57500457763672,-83.57500457763672,-87.21882629394531,-87.21882629394531,-87.21882629394531,-94.7182388305664,-94.7182388305664,-94.7182388305664,-98.74227905273438,-98.74227905273438,-100.36112976074219,-100.36112976074219,-100.36112976074219,-100.36112976074219,-99.37811279296875,-99.37811279296875,-104.63926696777344,-104.63926696777344,-111.95103454589844,-111.95103454589844,-111.95103454589844,-111.95103454589844,-116.8074951171875,-116.8074951171875,-120.63223266601562,-120.63223266601562,-123.75572967529297,-123.75572967529297,-123.75572967529297,-123.75572967529297
