0,-77.28785705566406,-77.28785705566406,-74.68634033203125,-74.68634033203125,-74.68634033203125,-89.14151763916016,-89.14151763916016,-89.14151763916016,-85.70028686523438,-85.70028686523438,-85.70028686523438,-78.25177764892578,-78.25177764892578,-82.0435562133789,-82.0435562133789,-82.28709411621094,-82.28709411621094,-82.28709411621094,-82.28709411621094,-86.46117401123047,-86.46117401123047,-90.11793518066406,-90.11793518066406,-92.6733169555664,-92.6733169555664,-92.6733169555664,-92.6733169555664,-102.07048034667969,-102.07048034667969,-110.2183609008789,-110.2183609008789,-110.2183609008789,-112.98284912109375,-112.98284912109375,-112.98284912109375,-109.67658996582031,-109.67658996582031,-109.67658996582031,-111.85330963134766,-111.85330963134766,-111.85330963134766,-104.79527282714844,-104.79527282714844,-104.79527282714844,-104.94712829589844,-104.94712829589844,-104.94712829589844,-112.01765441894531,-112.01765441894531,-105.29016876220703,-105.29016876220703,-105.29016876220703,-98.47529602050781,-98.47529602050781,-98.47529602050781,-104.12464904785156,-104.12464904785156,-101.12156677246094,-101.12156677246094,-101.12156677246094,-101.12156677246094,-108.43519592285156,-108.43519592285156,-108.90511322021484,-108.90511322021484,-99.33905029296875,-99.33905029296875,-99.33905029296875,-99.33905029296875,-100.7967529296875,-100.7967529296875,-95.1906509399414,-95.1906509399414,-95.1906509399414,-87.1645736694336,-87.1645736694336,-87.1645736694336,-85.73015594482422,-85.73015594482422,-85.73015594482422,-89.1736068725586,-89.1736068725586,-89.1736068725586,-85.96292877197266,-85.96292877197266,-85.96292877197266,-89.93819427490234,-89.93819427490234,-89.93819427490234,-88.088134765625,-88.088134765625,-90.63847351074219,-90.63847351074219,-88.31774139404297,-88.31774139404297,-88.31774139404297,-88.31774139404297,-92.61418914794922,-92.61418914794922,-90.48224639892578,-90.48224639892578,-89.51947784423828,-89.51947784423828,-89.51947784423828,-89.51947784423828,-91.5939712524414,-91.5939712524414,-85.99092102050781,-85.99092102050781,-85.99092102050781,-90.05043029785156,-90.05043029785156,-96.80038452148438,-96.80038452148438,-100.32767486572266,-100.32767486572266,-102.35053253173828,-102.35053253173828
0,-56.214256286621094,-56.214256286621094,-57.160545349121094,-57.160545349121094,-57.160545349121094,-68.72496795654297,-68.72496795654297,-68.72496795654297,-70.02140045166016,-70.02140045166016,-70.02140045166016,-57.307071685791016,-57.307071685791016,-60.75883102416992,-60.75883102416992,-75.86225891113281,-75.86225891113281,-75.86225891113281,-75.86225891113281,-87.15724182128906,-87.15724182128906,-91.86988830566406,-91.86988830566406,-92.59748840332031,-92.59748840332031,-92.59748840332031,-92.59748840332031,-94.98729705810547,-94.98729705810547,-94.82353973388672,-94.82353973388672,-94.82353973388672,-99.11695861816406,-99.11695861816406,-99.11695861816406,-96.18038177490234,-96.18038177490234,-96.18038177490234,-98.15816497802734,-98.15816497802734,-98.15816497802734,-94.50340270996094,-94.50340270996094,-94.50340270996094,-94.84487915039062,-94.84487915039062,-94.84487915039062,-97.7806167602539,-97.7806167602539,-96.24199676513672,-96.24199676513672,-96.24199676513672,-96.23977661132812,-96.23977661132812,-96.23977661132812,-103.94116973876953,-103.94116973876953,-100.99905395507812,-100.99905395507812,-100.99905395507812,-100.99905395507812,-103.90443420410156,-103.90443420410156,-96.89083099365234,-96.89083099365234,-96.71067810058594,-96.71067810058594,-96.71067810058594,-96.71067810058594,-91.61038970947266,-91.61038970947266,-78.97972869873047,-78.97972869873047,-78.97972869873047,-72.52623748779297,-72.52623748779297,-72.52623748779297,-77.73863220214844,-77.73863220214844,-77.73863220214844,-75.37000274658203,-75.37000274658203,-75.37000274658203,-77.66085052490234,-77.66085052490234,-77.66085052490234,-81.59245300292969,-81.59245300292969,-81.59245300292969,-78.26886749267578,-78.26886749267578,-80.22290802001953,-80.22290802001953,-85.29235076904297,-85.29235076904297,-85.29235076904297,-85.29235076904297,-78.52588653564453,-78.52588653564453,-84.55248260498047,-84.55248260498047,-78.81129455566406,-78.81129455566406,-78.81129455566406,-78.81129455566406,-84.34599304199219,-84.34599304199219,-84.31175231933594,-84.31175231933594,-84.31175231933594,-79.4960708618164,-79.4960708618164,-84.98092651367188,-84.98092651367188,-85.75210571289062,-85.75210571289062,-85.13934326171875,-85.13934326171875
0,-59.0283088684082,-59.0283088684082,-59.42890167236328,-59.42890167236328,-59.42890167236328,-68.05146026611328,-68.05146026611328,-68.05146026611328,-70.69589233398438,-70.69589233398438,-70.69589233398438,-59.882537841796875,-59.882537841796875,-62.375789642333984,-62.375789642333984,-75.68045806884766,-75.68045806884766,-75.68045806884766,-75.68045806884766,-89.62516784667969,-89.62516784667969,-94.6239242553711,-94.6239242553711,-95.9733657836914,-95.9733657836914,-95.9733657836914,-95.9733657836914,-100.10978698730469,-100.10978698730469,-94.74968719482422,-94.74968719482422,-94.74968719482422,-96.2531967163086,-96.2531967163086,-96.2531967163086,-93.21810913085938,-93.21810913085938,-93.21810913085938,-94.23738861083984,-94.23738861083984,-94.23738861083984,-96.33534240722656,-96.33534240722656,-96.33534240722656,-100.23579406738281,-100.23579406738281,-100.23579406738281,-102.33808898925781,-102.33808898925781,-95.17047119140625,-95.17047119140625,-95.17047119140625,-96.8620376586914,-96.8620376586914,-96.8620376586914,-100.21353912353516,-100.21353912353516,-103.21722412109375,-103.21722412109375,-103.21722412109375,-103.21722412109375,-105.13823699951172,-105.13823699951172,-108.23117065429688,-108.23117065429688,-103.07874298095703,-103.07874298095703,-103.07874298095703,-103.07874298095703,-81.23126220703125,-81.23126220703125,-60.760719299316406,-60.760719299316406,-60.760719299316406,-53.262611389160156,-53.262611389160156,-53.262611389160156,-63.659542083740234,-63.659542083740234,-63.659542083740234,-62.53415298461914,-62.53415298461914,-62.53415298461914,-65.24658966064453,-65.24658966064453,-65.24658966064453,-69.1174087524414,-69.1174087524414,-69.1174087524414,-67.53831481933594,-67.53831481933594,-68.18939971923828,-68.18939971923828,-69.90576934814453,-69.90576934814453,-69.90576934814453,-69.90576934814453,-69.97123718261719,-69.97123718261719,-69.83829498291016,-69.83829498291016,-69.24806213378906,-69.24806213378906,-69.24806213378906,-69.24806213378906,-71.37627410888672,-71.37627410888672,-71.44345092773438,-71.44345092773438,-71.44345092773438,-72.71054077148438,-72.71054077148438,-74.04216766357422,-74.04216766357422,-76.39202880859375,-76.39202880859375,-77.20892333984375,-77.20892333984375
0,-71.91093444824219,-71.91093444824219,-75.67113494873047,-75.67113494873047,-75.67113494873047,-86.87906646728516,-86.87906646728516,-86.87906646728516,-82.47122955322266,-82.47122955322266,-82.47122955322266,-70.6339111328125,-70.6339111328125,-78.05520629882812,-78.05520629882812,-94.48501586914062,-94.48501586914062,-94.48501586914062,-94.48501586914062,-98.14007568359375,-98.14007568359375,-105.38961791992188,-105.38961791992188,-107.51945495605469,-107.51945495605469,-107.51945495605469,-107.51945495605469,-108.92094421386719,-108.92094421386719,-110.97246551513672,-110.97246551513672,-110.97246551513672,-112.88057708740234,-112.88057708740234,-112.88057708740234,-112.28914642333984,-112.28914642333984,-112.28914642333984,-107.8748779296875,-107.8748779296875,-107.8748779296875,-104.712158203125,-104.712158203125,-104.712158203125,-109.76729583740234,-109.76729583740234,-109.76729583740234,-114.52560424804688,-114.52560424804688,-107.33992004394531,-107.33992004394531,-107.33992004394531,-109.8171157836914,-109.8171157836914,-109.8171157836914,-118.48130798339844,-118.48130798339844,-114.10635375976562,-114.10635375976562,-114.10635375976562,-114.10635375976562,-118.27933502197266,-118.27933502197266,-111.82083892822266,-111.82083892822266,-112.03752136230469,-112.03752136230469,-112.03752136230469,-112.03752136230469,-70.08030700683594,-70.08030700683594,-60.063297271728516,-60.063297271728516,-60.063297271728516,-54.92940139770508,-54.92940139770508,-54.92940139770508,-59.02841567993164,-59.02841567993164,-59.02841567993164,-65.12608337402344,-65.12608337402344,-65.12608337402344,-66.87012481689453,-66.87012481689453,-66.87012481689453,-66.30400848388672,-66.30400848388672,-66.30400848388672,-66.15077209472656,-66.15077209472656,-68.45269775390625,-68.45269775390625,-69.13786315917969,-69.13786315917969,-69.13786315917969,-69.13786315917969,-72.7518310546875,-72.7518310546875,-72.46049499511719,-72.46049499511719,-69.60209655761719,-69.60209655761719,-69.60209655761719,-69.60209655761719,-70.15760040283203,-70.15760040283203,-71.35968780517578,-71.35968780517578,-71.35968780517578,-71.0461196899414,-71.0461196899414,-79.6138687133789,-79.6138687133789,-84.3321304321289,-84.3321304321289,-90.87928009033203,-90.87928009033203
0,-79.96918487548828,-79.96918487548828,-81.1557388305664,-81.1557388305664,-81.1557388305664,-88.45299530029297,-88.45299530029297,-88.45299530029297,-91.26518249511719,-91.26518249511719,-91.26518249511719,-92.14356994628906,-92.14356994628906,-97.7714614868164,-97.7714614868164,-103.62625885009766,-103.62625885009766,-103.62625885009766,-103.62625885009766,-100.17711639404297,-100.17711639404297,-99.3045883178711,-99.3045883178711,-102.58831024169922,-102.58831024169922,-102.58831024169922,-102.58831024169922,-104.38731384277344,-104.38731384277344,-112.72673034667969,-112.72673034667969,-112.72673034667969,-112.35611724853516,-112.35611724853516,-112.35611724853516,-114.88404083251953,-114.88404083251953,-114.88404083251953,-112.39692687988281,-112.39692687988281,-112.39692687988281,-109.15242767333984,-109.15242767333984,-109.15242767333984,-113.4341812133789,-113.4341812133789,-113.4341812133789,-113.5332260131836,-113.5332260131836,-115.39337158203125,-115.39337158203125,-115.39337158203125,-116.31306457519531,-116.31306457519531,-116.31306457519531,-114.89026641845703,-114.89026641845703,-117.03876495361328,-117.03876495361328,-117.03876495361328,-117.03876495361328,-117.54985809326172,-117.54985809326172,-112.73731231689453,-112.73731231689453,-113.18559265136719,-113.18559265136719,-113.18559265136719,-113.18559265136719,-78.5250473022461,-78.5250473022461,-59.60531997680664,-59.60531997680664,-59.60531997680664,-51.63380432128906,-51.63380432128906,-51.63380432128906,-59.56510543823242,-59.56510543823242,-59.56510543823242,-73.45980834960938,-73.45980834960938,-73.45980834960938,-76.39743041992188,-76.39743041992188,-76.39743041992188,-76.01177215576172,-76.01177215576172,-76.01177215576172,-76.15129089355469,-76.15129089355469,-73.0791015625,-73.0791015625,-72.23794555664062,-72.23794555664062,-72.23794555664062,-72.23794555664062,-73.5374526977539,-73.5374526977539,-78.47747039794922,-78.47747039794922,-73.51473999023438,-73.51473999023438,-73.51473999023438,-73.51473999023438,-70.59430694580078,-70.59430694580078,-74.21562194824219,-74.21562194824219,-74.21562194824219,-77.56944274902344,-77.56944274902344,-82.86922454833984,-82.86922454833984,-84.21633911132812,-84.21633911132812,-89.98433685302734,-89.98433685302734
0,-82.77800750732422,-82.77800750732422,-84.28404235839844,-84.28404235839844,-84.28404235839844,-94.82107543945312,-94.82107543945312,-94.82107543945312,-104.9169921875,-104.9169921875,-104.9169921875,-106.60826110839844,-106.60826110839844,-110.12078857421875,-110.12078857421875,-111.9861831665039,-111.9861831665039,-111.9861831665039,-111.9861831665039,-108.23931121826172,-108.23931121826172,-112.23937225341797,-112.23937225341797,-116.89449310302734,-116.89449310302734,-116.89449310302734,-116.89449310302734,-119.2417221069336,-119.2417221069336,-118.40790557861328,-118.40790557861328,-118.40790557861328,-115.98477172851562,-115.98477172851562,-115.98477172851562,-118.44135284423828,-118.44135284423828,-118.44135284423828,-115.3305892944336,-115.3305892944336,-115.3305892944336,-116.19007110595703,-116.19007110595703,-116.19007110595703,-114.7515640258789,-114.7515640258789,-114.7515640258789,-116.47921752929688,-116.47921752929688,-117.72856903076172,-117.72856903076172,-117.72856903076172,-117.00761413574219,-117.00761413574219,-117.00761413574219,-115.76590728759766,-115.76590728759766,-119.28331756591797,-119.28331756591797,-119.28331756591797,-119.28331756591797,-118.82032775878906,-118.82032775878906,-118.5060043334961,-118.5060043334961,-117.49671173095703,-117.49671173095703,-117.49671173095703,-117.49671173095703,-82.4371337890625,-82.4371337890625,-59.45368194580078,-59.45368194580078,-59.45368194580078,-47.510955810546875,-47.510955810546875,-47.510955810546875,-49.50933074951172,-49.50933074951172,-49.50933074951172,-55.71963882446289,-55.71963882446289,-55.71963882446289,-56.738277435302734,-56.738277435302734,-56.738277435302734,-57.50062561035156,-57.50062561035156,-57.50062561035156,-58.499481201171875,-58.499481201171875,-57.08506774902344,-57.08506774902344,-58.081764221191406,-58.081764221191406,-58.081764221191406,-58.081764221191406,-60.436279296875,-60.436279296875,-62.6751708984375,-62.6751708984375,-61.78560256958008,-61.78560256958008,-61.78560256958008,-61.78560256958008,-61.875465393066406,-61.875465393066406,-65.03413391113281,-65.03413391113281,-65.03413391113281,-66.9885482788086,-66.9885482788086,-73.28748321533203,-73.28748321533203,-79.20232391357422,-79.20232391357422,-82.51333618164062,-82.51333618164062
0,-81.34027099609375,-81.34027099609375,-84.71932220458984,-84.71932220458984,-84.71932220458984,-99.38594818115234,-99.38594818115234,-99.38594818115234,-108.72869110107422,-108.72869110107422,-108.72869110107422,-114.35529327392578,-114.35529327392578,-112.99787139892578,-112.99787139892578,-113.49774932861328,-113.49774932861328,-113.49774932861328,-113.49774932861328,-113.48921966552734,-113.48921966552734,-114.4930191040039,-114.4930191040039,-118.51564025878906,-118.51564025878906,-118.51564025878906,-118.51564025878906,-117.19869995117188,-117.19869995117188,-114.7059555053711,-114.7059555053711,-114.7059555053711,-115.99842834472656,-115.99842834472656,-115.99842834472656,-117.06039428710938,-117.06039428710938,-117.06039428710938,-118.59834289550781,-118.59834289550781,-118.59834289550781,-119.80476379394531,-119.80476379394531,-119.80476379394531,-119.16291046142578,-119.16291046142578,-119.16291046142578,-120.65888214111328,-120.65888214111328,-120.04473876953125,-120.04473876953125,-120.04473876953125,-119.41641235351562,-119.41641235351562,-119.41641235351562,-121.1182632446289,-121.1182632446289,-121.81639099121094,-121.81639099121094,-121.81639099121094,-121.81639099121094,-119.84827423095703,-119.84827423095703,-119.15774536132812,-119.15774536132812,-118.46702575683594,-118.46702575683594,-118.46702575683594,-118.46702575683594,-78.57841491699219,-78.57841491699219,-68.30921936035156,-68.30921936035156,-68.30921936035156,-66.89112854003906,-66.89112854003906,-66.89112854003906,-67.23530578613281,-67.23530578613281,-67.23530578613281,-68.9728775024414,-68.9728775024414,-68.9728775024414,-68.3555679321289,-68.3555679321289,-68.3555679321289,-69.0781021118164,-69.0781021118164,-69.0781021118164,-68.51138305664062,-68.51138305664062,-67.03585815429688,-67.03585815429688,-66.91609191894531,-66.91609191894531,-66.91609191894531,-66.91609191894531,-68.65410614013672,-68.65410614013672,-69.93012237548828,-69.93012237548828,-71.92041015625,-71.92041015625,-71.92041015625,-71.92041015625,-72.46385192871094,-72.46385192871094,-73.77740478515625,-73.77740478515625,-73.77740478515625,-76.87448120117188,-76.87448120117188,-82.38677215576172,-82.38677215576172,-85.6371078491211,-85.6371078491211,-89.97576904296875,-89.97576904296875
0,-99.36063385009766,-99.36063385009766,-101.72396087646484,-101.72396087646484,-101.72396087646484,-107.30722045898438,-107.30722045898438,-107.30722045898438,-110.93724822998047,-110.93724822998047,-110.93724822998047,-112.9468994140625,-112.9468994140625,-114.68982696533203,-114.68982696533203,-115.22920227050781,-115.22920227050781,-115.22920227050781,-115.22920227050781,-118.13970947265625,-118.13970947265625,-118.06848907470703,-118.06848907470703,-115.33580017089844,-115.33580017089844,-115.33580017089844,-115.33580017089844,-118.30509948730469,-118.30509948730469,-119.86913299560547,-119.86913299560547,-119.86913299560547,-120.05976867675781,-120.05976867675781,-120.05976867675781,-118.2167739868164,-118.2167739868164,-118.2167739868164,-120.19425201416016,-120.19425201416016,-120.19425201416016,-121.4879379272461,-121.4879379272461,-121.4879379272461,-118.61456298828125,-118.61456298828125,-118.61456298828125,-120.72620391845703,-120.72620391845703,-120.93138885498047,-120.93138885498047,-120.93138885498047,-121.64643859863281,-121.64643859863281,-121.64643859863281,-122.87137603759766,-122.87137603759766,-120.71784210205078,-120.71784210205078,-120.71784210205078,-120.71784210205078,-121.02790069580078,-121.02790069580078,-117.58385467529297,-117.58385467529297,-117.73435974121094,-117.73435974121094,-117.73435974121094,-117.73435974121094,-82.20178985595703,-82.20178985595703,-73.38067626953125,-73.38067626953125,-73.38067626953125,-75.63336181640625,-75.63336181640625,-75.63336181640625,-75.91226959228516,-75.91226959228516,-75.91226959228516,-75.25566101074219,-75.25566101074219,-75.25566101074219,-72.88314819335938,-72.88314819335938,-72.88314819335938,-69.1099624633789,-69.1099624633789,-69.1099624633789,-68.08621978759766,-68.08621978759766,-67.36882019042969,-67.36882019042969,-66.97232818603516,-66.97232818603516,-66.97232818603516,-66.97232818603516,-69.0343017578125,-69.0343017578125,-70.37091827392578,-70.37091827392578,-70.8665542602539,-70.8665542602539,-70.8665542602539,-70.8665542602539,-72.36656188964844,-72.36656188964844,-73.05007934570312,-73.05007934570312,-73.05007934570312,-75.80268096923828,-75.80268096923828,-84.15437316894531,-84.15437316894531,-89.3741683959961,-89.3741683959961,-94.3026123046875,-94.3026123046875
0,-102.04853057861328,-102.04853057861328,-102.38851928710938,-102.38851928710938,-102.38851928710938,-106.72196960449219,-106.72196960449219,-106.72196960449219,-111.70792388916016,-111.70792388916016,-111.70792388916016,-115.57049560546875,-115.57049560546875,-113.25224304199219,-113.25224304199219,-114.43012237548828,-114.43012237548828,-114.43012237548828,-114.43012237548828,-115.7669906616211,-115.7669906616211,-118.77103424072266,-118.77103424072266,-120.52210235595703,-120.52210235595703,-120.52210235595703,-120.52210235595703,-120.50396728515625,-120.50396728515625,-119.212646484375,-119.212646484375,-119.212646484375,-118.94233703613281,-118.94233703613281,-118.94233703613281,-121.35723876953125,-121.35723876953125,-121.35723876953125,-121.98320770263672,-121.98320770263672,-121.98320770263672,-121.5545425415039,-121.5545425415039,-121.5545425415039,-121.77479553222656,-121.77479553222656,-121.77479553222656,-117.10274505615234,-117.10274505615234,-116.94709777832031,-116.94709777832031,-116.94709777832031,-121.15296173095703,-121.15296173095703,-121.15296173095703,-124.67805480957031,-124.67805480957031,-121.54518127441406,-121.54518127441406,-121.54518127441406,-121.54518127441406,-122.90679931640625,-122.90679931640625,-122.38856506347656,-122.38856506347656,-122.7335433959961,-122.7335433959961,-122.7335433959961,-122.7335433959961,-86.20293426513672,-86.20293426513672,-74.18477630615234,-74.18477630615234,-74.18477630615234,-65.30316162109375,-65.30316162109375,-65.30316162109375,-63.60053634643555,-63.60053634643555,-63.60053634643555,-61.44035339355469,-61.44035339355469,-61.44035339355469,-62.97692108154297,-62.97692108154297,-62.97692108154297,-63.85436248779297,-63.85436248779297,-63.85436248779297,-65.62708282470703,-65.62708282470703,-66.8205337524414,-66.8205337524414,-66.8010025024414,-66.8010025024414,-66.8010025024414,-66.8010025024414,-69.69628143310547,-69.69628143310547,-72.2182388305664,-72.2182388305664,-70.93832397460938,-70.93832397460938,-70.93832397460938,-70.93832397460938,-70.20696258544922,-70.20696258544922,-73.32782745361328,-73.32782745361328,-73.32782745361328,-76.06609344482422,-76.06609344482422,-83.7408447265625,-83.7408447265625,-92.61504364013672,-92.61504364013672,-104.1756362915039,-104.1756362915039
0,-104.80484771728516,-104.80484771728516,-106.564697265625,-106.564697265625,-106.564697265625,-115.20453643798828,-115.20453643798828,-115.20453643798828,-120.53108215332031,-120.53108215332031,-120.53108215332031,-118.4903335571289,-118.4903335571289,-119.41160583496094,-119.41160583496094,-119.78070068359375,-119.78070068359375,-119.78070068359375,-119.78070068359375,-119.18706512451172,-119.18706512451172,-119.78160095214844,-119.78160095214844,-119.91644287109375,-119.91644287109375,-119.91644287109375,-119.91644287109375,-119.88904571533203,-119.88904571533203,-120.2385482788086,-120.2385482788086,-120.2385482788086,-119.73576354980469,-119.73576354980469,-119.73576354980469,-121.06031799316406,-121.06031799316406,-121.06031799316406,-123.43375396728516,-123.43375396728516,-123.43375396728516,-122.08833312988281,-122.08833312988281,-122.08833312988281,-121.26728820800781,-121.26728820800781,-121.26728820800781,-119.60108184814453,-119.60108184814453,-120.6203384399414,-120.6203384399414,-120.6203384399414,-121.4487075805664,-121.4487075805664,-121.4487075805664,-124.18429565429688,-124.18429565429688,-123.29856872558594,-123.29856872558594,-123.29856872558594,-123.29856872558594,-120.88812255859375,-120.88812255859375,-120.49698638916016,-120.49698638916016,-121.51563262939453,-121.51563262939453,-121.51563262939453,-121.51563262939453,-81.56595611572266,-81.56595611572266,-71.11888122558594,-71.11888122558594,-71.11888122558594,-70.08860778808594,-70.08860778808594,-70.08860778808594,-72.69970703125,-72.69970703125,-72.69970703125,-78.14900207519531,-78.14900207519531,-78.14900207519531,-78.10466766357422,-78.10466766357422,-78.10466766357422,-76.63821411132812,-76.63821411132812,-76.63821411132812,-77.58425903320312,-77.58425903320312,-79.38381958007812,-79.38381958007812,-80.24254608154297,-80.24254608154297,-80.24254608154297,-80.24254608154297,-82.03849029541016,-82.03849029541016,-85.58601379394531,-85.58601379394531,-84.67747497558594,-84.67747497558594,-84.67747497558594,-84.67747497558594,-88.26207733154297,-88.26207733154297,-91.1921615600586,-91.1921615600586,-91.1921615600586,-94.62853240966797,-94.62853240966797,-100.06703186035156,-100.06703186035156,-109.087646484375,-109.087646484375,-120.11262512207031,-120.11262512207031
