0,-83.56905364990234,-89.36756134033203,-89.36756134033203,-89.36756134033203,-96.4900131225586,-96.4900131225586,-104.90026092529297,-104.90026092529297,-104.90026092529297,-104.90026092529297,-97.49598693847656,-97.49598693847656,-83.75859832763672,-83.75859832763672,-87.01842498779297,-87.01842498779297,-100.47494506835938,-100.47494506835938,-100.47494506835938,-100.47494506835938,-105.49034881591797,-105.49034881591797,-114.80372619628906,-114.80372619628906,-116.89402770996094,-116.89402770996094,-116.89402770996094,-108.59923553466797,-108.59923553466797,-108.59923553466797,-110.93734741210938,-110.93734741210938,-119.39442443847656,-119.39442443847656,-119.39442443847656,-120.52648162841797,-120.52648162841797,-120.52648162841797,-121.21913146972656,-121.21913146972656,-120.60185241699219,-120.60185241699219,-120.60185241699219,-120.60185241699219,-113.3360824584961,-113.3360824584961,-108.72859954833984,-108.72859954833984,-100.81377410888672,-100.81377410888672,-100.81377410888672,-98.13687133789062,-92.69261169433594,-92.69261169433594,-88.7351303100586,-88.7351303100586,-88.7351303100586,-88.7351303100586,-90.57653045654297,-90.57653045654297,-92.41014099121094,-92.41014099121094,-92.41014099121094,-90.18115234375,-90.18115234375,-88.4397201538086,-88.4397201538086,-90.99026489257812,-90.99026489257812,-90.99026489257812,-88.52245330810547,-88.52245330810547,-88.52245330810547,-89.73966979980469,-89.73966979980469,-89.73966979980469,-90.30535888671875,-90.30535888671875,-93.7518310546875,-93.7518310546875,-93.7518310546875,-97.09232330322266,-97.09232330322266,-97.09232330322266,-95.2278823852539,-95.2278823852539,-101.47235107421875,-101.47235107421875,-101.47235107421875,-101.47235107421875,-102.46288299560547,-102.46288299560547,-107.86063385009766,-107.86063385009766,-108.51130676269531,-108.51130676269531,-108.51130676269531,-109.70491027832031,-109.70491027832031,-110.2000732421875,-110.2000732421875,-109.364501953125,-109.364501953125,-109.364501953125,-106.37771606445312,-106.37771606445312,-106.37771606445312,-106.08948516845703,-106.08948516845703,-106.08948516845703,-104.68071746826172,-104.68071746826172
0,-66.1871566772461,-74.85307312011719,-74.85307312011719,-74.85307312011719,-85.86264038085938,-85.86264038085938,-93.21671295166016,-93.21671295166016,-93.21671295166016,-93.21671295166016,-73.21224212646484,-73.21224212646484,-66.02340698242188,-66.02340698242188,-74.70677185058594,-74.70677185058594,-83.93203735351562,-83.93203735351562,-83.93203735351562,-83.93203735351562,-91.79429626464844,-91.79429626464844,-99.66656494140625,-99.66656494140625,-102.10602569580078,-102.10602569580078,-102.10602569580078,-94.73595428466797,-94.73595428466797,-94.73595428466797,-100.37942504882812,-100.37942504882812,-107.44829559326172,-107.44829559326172,-107.44829559326172,-104.6762924194336,-104.6762924194336,-104.6762924194336,-101.81503295898438,-101.81503295898438,-103.5336685180664,-103.5336685180664,-103.5336685180664,-103.5336685180664,-100.6791000366211,-100.6791000366211,-101.98236846923828,-101.98236846923828,-97.27801513671875,-97.27801513671875,-97.27801513671875,-80.44708251953125,-73.61628723144531,-73.61628723144531,-78.6972427368164,-78.6972427368164,-78.6972427368164,-78.6972427368164,-84.74048614501953,-84.74048614501953,-91.78115844726562,-91.78115844726562,-91.78115844726562,-83.28150177001953,-83.28150177001953,-84.2337875366211,-84.2337875366211,-86.98499298095703,-86.98499298095703,-86.98499298095703,-87.09831237792969,-87.09831237792969,-87.09831237792969,-81.95366668701172,-81.95366668701172,-81.95366668701172,-82.07353210449219,-82.07353210449219,-80.64807891845703,-80.64807891845703,-80.64807891845703,-80.91573333740234,-80.91573333740234,-80.91573333740234,-89.38029479980469,-89.38029479980469,-84.0738754272461,-84.0738754272461,-84.0738754272461,-84.0738754272461,-89.20451354980469,-89.20451354980469,-94.5710220336914,-94.5710220336914,-91.04666137695312,-91.04666137695312,-91.04666137695312,-96.92768859863281,-96.92768859863281,-101.95732116699219,-101.95732116699219,-103.51666259765625,-103.51666259765625,-103.51666259765625,-97.15618896484375,-97.15618896484375,-97.15618896484375,-92.89482879638672,-92.89482879638672,-92.89482879638672,-98.95011901855469,-98.95011901855469
0,-67.05238342285156,-81.90738677978516,-81.90738677978516,-81.90738677978516,-89.86450958251953,-89.86450958251953,-91.90792846679688,-91.90792846679688,-91.90792846679688,-91.90792846679688,-73.22098541259766,-73.22098541259766,-66.72840118408203,-66.72840118408203,-74.9292984008789,-74.9292984008789,-83.71794128417969,-83.71794128417969,-83.71794128417969,-83.71794128417969,-91.66911315917969,-91.66911315917969,-97.54763793945312,-97.54763793945312,-102.55374908447266,-102.55374908447266,-102.55374908447266,-100.0982437133789,-100.0982437133789,-100.0982437133789,-105.77165222167969,-105.77165222167969,-109.01616668701172,-109.01616668701172,-109.01616668701172,-105.68217468261719,-105.68217468261719,-105.68217468261719,-100.39887237548828,-100.39887237548828,-103.2233657836914,-103.2233657836914,-103.2233657836914,-103.2233657836914,-103.42481994628906,-103.42481994628906,-104.4651870727539,-104.4651870727539,-88.32392883300781,-88.32392883300781,-88.32392883300781,-59.982688903808594,-56.156978607177734,-56.156978607177734,-61.44556427001953,-61.44556427001953,-61.44556427001953,-61.44556427001953,-65.82524108886719,-65.82524108886719,-69.1749496459961,-69.1749496459961,-69.1749496459961,-70.12969207763672,-70.12969207763672,-73.41333770751953,-73.41333770751953,-73.74697875976562,-73.74697875976562,-73.74697875976562,-73.21072387695312,-73.21072387695312,-73.21072387695312,-67.93727111816406,-67.93727111816406,-67.93727111816406,-72.2826919555664,-72.2826919555664,-70.72412872314453,-70.72412872314453,-70.72412872314453,-72.05360412597656,-72.05360412597656,-72.05360412597656,-75.07098388671875,-75.07098388671875,-77.22412872314453,-77.22412872314453,-77.22412872314453,-77.22412872314453,-78.9837417602539,-78.9837417602539,-77.66304016113281,-77.66304016113281,-81.79802703857422,-81.79802703857422,-81.79802703857422,-86.35004425048828,-86.35004425048828,-87.20325469970703,-87.20325469970703,-89.84366607666016,-89.84366607666016,-89.84366607666016,-95.78402709960938,-95.78402709960938,-95.78402709960938,-96.88092803955078,-96.88092803955078,-96.88092803955078,-94.88748931884766,-94.88748931884766
0,-84.82835388183594,-99.32202911376953,-99.32202911376953,-99.32202911376953,-102.63558197021484,-102.63558197021484,-104.01612091064453,-104.01612091064453,-104.01612091064453,-104.01612091064453,-84.88411712646484,-84.88411712646484,-82.6126937866211,-82.6126937866211,-93.952392578125,-93.952392578125,-101.88731384277344,-101.88731384277344,-101.88731384277344,-101.88731384277344,-102.98002624511719,-102.98002624511719,-109.94749450683594,-109.94749450683594,-113.94865417480469,-113.94865417480469,-113.94865417480469,-113.12763214111328,-113.12763214111328,-113.12763214111328,-116.90129852294922,-116.90129852294922,-117.91293334960938,-117.91293334960938,-117.91293334960938,-120.0881576538086,-120.0881576538086,-120.0881576538086,-119.02474212646484,-119.02474212646484,-116.90336608886719,-116.90336608886719,-116.90336608886719,-116.90336608886719,-112.44123840332031,-112.44123840332031,-112.85910034179688,-112.85910034179688,-80.50961303710938,-80.50961303710938,-80.50961303710938,-63.12388229370117,-56.767269134521484,-56.767269134521484,-60.588348388671875,-60.588348388671875,-60.588348388671875,-60.588348388671875,-66.19307708740234,-66.19307708740234,-69.50772094726562,-69.50772094726562,-69.50772094726562,-70.41302490234375,-70.41302490234375,-69.2269058227539,-69.2269058227539,-70.8894271850586,-70.8894271850586,-70.8894271850586,-71.47412109375,-71.47412109375,-71.47412109375,-68.32266235351562,-68.32266235351562,-68.32266235351562,-68.9278335571289,-68.9278335571289,-69.23365783691406,-69.23365783691406,-69.23365783691406,-71.91133880615234,-71.91133880615234,-71.91133880615234,-79.92708587646484,-79.92708587646484,-85.10366821289062,-85.10366821289062,-85.10366821289062,-85.10366821289062,-86.02334594726562,-86.02334594726562,-87.323974609375,-87.323974609375,-88.0247802734375,-88.0247802734375,-88.0247802734375,-92.97227478027344,-92.97227478027344,-100.66633605957031,-100.66633605957031,-103.33179473876953,-103.33179473876953,-103.33179473876953,-103.57858276367188,-103.57858276367188,-103.57858276367188,-102.58343505859375,-102.58343505859375,-102.58343505859375,-109.46086120605469,-109.46086120605469
0,-92.57087707519531,-101.0550537109375,-101.0550537109375,-101.0550537109375,-105.10163116455078,-105.10163116455078,-105.4675521850586,-105.4675521850586,-105.4675521850586,-105.4675521850586,-102.36799621582031,-102.36799621582031,-98.01042938232422,-98.01042938232422,-96.97935485839844,-96.97935485839844,-104.10476684570312,-104.10476684570312,-104.10476684570312,-104.10476684570312,-117.79935455322266,-117.79935455322266,-113.9620132446289,-113.9620132446289,-118.93142700195312,-118.93142700195312,-118.93142700195312,-120.15178680419922,-120.15178680419922,-120.15178680419922,-121.2894287109375,-121.2894287109375,-126.99507141113281,-126.99507141113281,-126.99507141113281,-124.22978973388672,-124.22978973388672,-124.22978973388672,-118.57136535644531,-118.57136535644531,-115.22544860839844,-115.22544860839844,-115.22544860839844,-115.22544860839844,-116.19570922851562,-116.19570922851562,-119.25782012939453,-119.25782012939453,-80.76463317871094,-80.76463317871094,-80.76463317871094,-54.684776306152344,-49.166114807128906,-49.166114807128906,-51.381534576416016,-51.381534576416016,-51.381534576416016,-51.381534576416016,-60.976261138916016,-60.976261138916016,-65.70399475097656,-65.70399475097656,-65.70399475097656,-64.34131622314453,-64.34131622314453,-67.68376159667969,-67.68376159667969,-68.26725006103516,-68.26725006103516,-68.26725006103516,-68.54386138916016,-68.54386138916016,-68.54386138916016,-71.2278823852539,-71.2278823852539,-71.2278823852539,-74.54319763183594,-74.54319763183594,-77.30552673339844,-77.30552673339844,-77.30552673339844,-79.78218078613281,-79.78218078613281,-79.78218078613281,-84.75711059570312,-84.75711059570312,-85.7671127319336,-85.7671127319336,-85.7671127319336,-85.7671127319336,-86.84791564941406,-86.84791564941406,-88.40648651123047,-88.40648651123047,-85.22830963134766,-85.22830963134766,-85.22830963134766,-90.84910583496094,-90.84910583496094,-94.29894256591797,-94.29894256591797,-93.16971588134766,-93.16971588134766,-93.16971588134766,-93.08409881591797,-93.08409881591797,-93.08409881591797,-97.4098892211914,-97.4098892211914,-97.4098892211914,-104.2288818359375,-104.2288818359375
0,-93.07636260986328,-103.10175323486328,-103.10175323486328,-103.10175323486328,-108.57279968261719,-108.57279968261719,-103.82002258300781,-103.82002258300781,-103.82002258300781,-103.82002258300781,-106.03228759765625,-106.03228759765625,-109.73207092285156,-109.73207092285156,-115.63844299316406,-115.63844299316406,-117.029052734375,-117.029052734375,-117.029052734375,-117.029052734375,-120.49325561523438,-120.49325561523438,-122.86115264892578,-122.86115264892578,-123.71233367919922,-123.71233367919922,-123.71233367919922,-122.3124771118164,-122.3124771118164,-122.3124771118164,-124.6774673461914,-124.6774673461914,-125.1314926147461,-125.1314926147461,-125.1314926147461,-122.0563735961914,-122.0563735961914,-122.0563735961914,-115.49055480957031,-115.49055480957031,-117.2906265258789,-117.2906265258789,-117.2906265258789,-117.2906265258789,-119.5419692993164,-119.5419692993164,-123.82440185546875,-123.82440185546875,-78.97137451171875,-78.97137451171875,-78.97137451171875,-64.17478942871094,-54.560890197753906,-54.560890197753906,-53.59406280517578,-53.59406280517578,-53.59406280517578,-53.59406280517578,-63.9473876953125,-63.9473876953125,-67.9298095703125,-67.9298095703125,-67.9298095703125,-68.8838882446289,-68.8838882446289,-69.75385284423828,-69.75385284423828,-71.5459976196289,-71.5459976196289,-71.5459976196289,-70.80391693115234,-70.80391693115234,-70.80391693115234,-65.00090789794922,-65.00090789794922,-65.00090789794922,-63.22756576538086,-63.22756576538086,-64.20720672607422,-64.20720672607422,-64.20720672607422,-67.94259643554688,-67.94259643554688,-67.94259643554688,-75.0330810546875,-75.0330810546875,-79.24759674072266,-79.24759674072266,-79.24759674072266,-79.24759674072266,-83.03591918945312,-83.03591918945312,-86.57100677490234,-86.57100677490234,-86.52840423583984,-86.52840423583984,-86.52840423583984,-89.3093032836914,-89.3093032836914,-94.20047760009766,-94.20047760009766,-94.80648040771484,-94.80648040771484,-94.80648040771484,-95.640625,-95.640625,-95.640625,-98.96527099609375,-98.96527099609375,-98.96527099609375,-104.61260223388672,-104.61260223388672
0,-98.06610107421875,-110.72586822509766,-110.72586822509766,-110.72586822509766,-117.35205078125,-117.35205078125,-116.37796783447266,-116.37796783447266,-116.37796783447266,-116.37796783447266,-117.75287628173828,-117.75287628173828,-120.38016510009766,-120.38016510009766,-121.02745819091797,-121.02745819091797,-123.10885620117188,-123.10885620117188,-123.10885620117188,-123.10885620117188,-124.42708587646484,-124.42708587646484,-125.99545288085938,-125.99545288085938,-125.89766693115234,-125.89766693115234,-125.89766693115234,-127.0201416015625,-127.0201416015625,-127.0201416015625,-123.70266723632812,-123.70266723632812,-120.17278289794922,-120.17278289794922,-120.17278289794922,-117.80498504638672,-117.80498504638672,-117.80498504638672,-118.50454711914062,-118.50454711914062,-117.2326889038086,-117.2326889038086,-117.2326889038086,-117.2326889038086,-117.69043731689453,-117.69043731689453,-122.40779876708984,-122.40779876708984,-84.38655853271484,-84.38655853271484,-84.38655853271484,-72.7162857055664,-68.30233001708984,-68.30233001708984,-66.0199203491211,-66.0199203491211,-66.0199203491211,-66.0199203491211,-72.56578063964844,-72.56578063964844,-74.34829711914062,-74.34829711914062,-74.34829711914062,-71.27751922607422,-71.27751922607422,-68.39763641357422,-68.39763641357422,-71.22360229492188,-71.22360229492188,-71.22360229492188,-71.7700424194336,-71.7700424194336,-71.7700424194336,-70.3843765258789,-70.3843765258789,-70.3843765258789,-70.78783416748047,-70.78783416748047,-73.7026596069336,-73.7026596069336,-73.7026596069336,-81.33492279052734,-81.33492279052734,-81.33492279052734,-80.99871826171875,-80.99871826171875,-84.23616790771484,-84.23616790771484,-84.23616790771484,-84.23616790771484,-84.4378890991211,-84.4378890991211,-89.13137817382812,-89.13137817382812,-92.68756103515625,-92.68756103515625,-92.68756103515625,-96.39100646972656,-96.39100646972656,-97.7590560913086,-97.7590560913086,-100.38319396972656,-100.38319396972656,-100.38319396972656,-101.57701873779297,-101.57701873779297,-101.57701873779297,-109.58954620361328,-109.58954620361328,-109.58954620361328,-112.39005279541016,-112.39005279541016
0,-102.79734802246094,-111.68314361572266,-111.68314361572266,-111.68314361572266,-118.6166763305664,-118.6166763305664,-114.8556900024414,-114.8556900024414,-114.8556900024414,-114.8556900024414,-113.50711059570312,-113.50711059570312,-114.34306335449219,-114.34306335449219,-121.45999145507812,-121.45999145507812,-123.21260833740234,-123.21260833740234,-123.21260833740234,-123.21260833740234,-126.60165405273438,-126.60165405273438,-123.9536361694336,-123.9536361694336,-125.75615692138672,-125.75615692138672,-125.75615692138672,-126.14994812011719,-126.14994812011719,-126.14994812011719,-124.99530792236328,-124.99530792236328,-122.51942443847656,-122.51942443847656,-122.51942443847656,-124.44499206542969,-124.44499206542969,-124.44499206542969,-129.15972900390625,-129.15972900390625,-126.55891418457031,-126.55891418457031,-126.55891418457031,-126.55891418457031,-125.84049987792969,-125.84049987792969,-126.16829681396484,-126.16829681396484,-90.14022827148438,-90.14022827148438,-90.14022827148438,-78.93807983398438,-81.02132415771484,-81.02132415771484,-84.21729278564453,-84.21729278564453,-84.21729278564453,-84.21729278564453,-83.64571380615234,-83.64571380615234,-83.85806274414062,-83.85806274414062,-83.85806274414062,-81.75144958496094,-81.75144958496094,-80.51971435546875,-80.51971435546875,-81.20492553710938,-81.20492553710938,-81.20492553710938,-81.37954711914062,-81.37954711914062,-81.37954711914062,-80.72743225097656,-80.72743225097656,-80.72743225097656,-75.8892593383789,-75.8892593383789,-76.41355895996094,-76.41355895996094,-76.41355895996094,-81.32534790039062,-81.32534790039062,-81.32534790039062,-81.1161117553711,-81.1161117553711,-86.39642333984375,-86.39642333984375,-86.39642333984375,-86.39642333984375,-89.14017486572266,-89.14017486572266,-93.6871109008789,-93.6871109008789,-98.90831756591797,-98.90831756591797,-98.90831756591797,-101.07781982421875,-101.07781982421875,-103.0951156616211,-103.0951156616211,-110.54572296142578,-110.54572296142578,-110.54572296142578,-110.03671264648438,-110.03671264648438,-110.03671264648438,-117.56721496582031,-117.56721496582031,-117.56721496582031,-124.333984375,-124.333984375
0,-108.66148376464844,-112.0113296508789,-112.0113296508789,-112.0113296508789,-107.28733825683594,-107.28733825683594,-107.84378814697266,-107.84378814697266,-107.84378814697266,-107.84378814697266,-109.61216735839844,-109.61216735839844,-111.28960418701172,-111.28960418701172,-121.20144653320312,-121.20144653320312,-126.01155853271484,-126.01155853271484,-126.01155853271484,-126.01155853271484,-127.24899291992188,-127.24899291992188,-125.92366027832031,-125.92366027832031,-125.43583679199219,-125.43583679199219,-125.43583679199219,-121.98399353027344,-121.98399353027344,-121.98399353027344,-123.08868408203125,-123.08868408203125,-124.28570556640625,-124.28570556640625,-124.28570556640625,-129.38941955566406,-129.38941955566406,-129.38941955566406,-125.36102294921875,-125.36102294921875,-125.01028442382812,-125.01028442382812,-125.01028442382812,-125.01028442382812,-126.88015747070312,-126.88015747070312,-125.9172134399414,-125.9172134399414,-89.46544647216797,-89.46544647216797,-89.46544647216797,-75.68395233154297,-65.96852111816406,-65.96852111816406,-66.48745727539062,-66.48745727539062,-66.48745727539062,-66.48745727539062,-70.13298797607422,-70.13298797607422,-70.3861312866211,-70.3861312866211,-70.3861312866211,-70.4548568725586,-70.4548568725586,-71.19074249267578,-71.19074249267578,-70.93913269042969,-70.93913269042969,-70.93913269042969,-71.59220123291016,-71.59220123291016,-71.59220123291016,-70.35936737060547,-70.35936737060547,-70.35936737060547,-72.80503845214844,-72.80503845214844,-76.24071502685547,-76.24071502685547,-76.24071502685547,-80.38355255126953,-80.38355255126953,-80.38355255126953,-84.97994995117188,-84.97994995117188,-89.30825805664062,-89.30825805664062,-89.30825805664062,-89.30825805664062,-91.02478790283203,-91.02478790283203,-98.5335922241211,-98.5335922241211,-106.34793090820312,-106.34793090820312,-106.34793090820312,-112.45221710205078,-112.45221710205078,-114.11957550048828,-114.11957550048828,-118.10415649414062,-118.10415649414062,-118.10415649414062,-124.10161590576172,-124.10161590576172,-124.10161590576172,-125.04340362548828,-125.04340362548828,-125.04340362548828,-125.2093505859375,-125.2093505859375
0,-117.60305786132812,-122.73225402832031,-122.73225402832031,-122.73225402832031,-121.3210220336914,-121.3210220336914,-121.29875183105469,-121.29875183105469,-121.29875183105469,-121.29875183105469,-122.59603881835938,-122.59603881835938,-118.25806427001953,-118.25806427001953,-122.79252624511719,-122.79252624511719,-123.29727935791016,-123.29727935791016,-123.29727935791016,-123.29727935791016,-125.46356201171875,-125.46356201171875,-127.67253112792969,-127.67253112792969,-124.9875717163086,-124.9875717163086,-124.9875717163086,-124.25665283203125,-124.25665283203125,-124.25665283203125,-127.57473754882812,-127.57473754882812,-128.5076904296875,-128.5076904296875,-128.5076904296875,-125.95417785644531,-125.95417785644531,-125.95417785644531,-127.5154800415039,-127.5154800415039,-127.76097106933594,-127.76097106933594,-127.76097106933594,-127.76097106933594,-125.76190948486328,-125.76190948486328,-126.81974792480469,-126.81974792480469,-85.08314514160156,-85.08314514160156,-85.08314514160156,-71.82756805419922,-72.57735443115234,-72.57735443115234,-77.73800659179688,-77.73800659179688,-77.73800659179688,-77.73800659179688,-82.86488342285156,-82.86488342285156,-86.9267807006836,-86.9267807006836,-86.9267807006836,-87.8119125366211,-87.8119125366211,-84.90667724609375,-84.90667724609375,-85.42733764648438,-85.42733764648438,-85.42733764648438,-88.5833740234375,-88.5833740234375,-88.5833740234375,-86.4714584350586,-86.4714584350586,-86.4714584350586,-88.12350463867188,-88.12350463867188,-90.87516784667969,-90.87516784667969,-90.87516784667969,-97.38848114013672,-97.38848114013672,-97.38848114013672,-101.75846862792969,-101.75846862792969,-109.79264831542969,-109.79264831542969,-109.79264831542969,-109.79264831542969,-112.23574829101562,-112.23574829101562,-116.76953887939453,-116.76953887939453,-118.59661865234375,-118.59661865234375,-118.59661865234375,-121.6548843383789,-121.6548843383789,-122.94669342041016,-122.94669342041016,-124.11426544189453,-124.11426544189453,-124.11426544189453,-122.508056640625,-122.508056640625,-122.508056640625,-123.27558898925781,-123.27558898925781,-123.27558898925781,-128.10467529296875,-128.10467529296875
