3.62966004580735e-06,2.60944993245485e-06,2.07529257743377e-06,1.37497553093072e-06,9.76609221560919e-07,1.22013332213783e-06,1.07884815374216e-06,1.20418159201564e-06,9.72997525591193e-07,6.00631143842496e-07,5.23437510970369e-07,2.95914137982027e-07,1.71315451220691e-07,1.13375914397803e-07,4.13364642300966e-08,7.1805409073152e-08,6.65417840142867e-08,6.04831286245669e-08,7.30282480905256e-08,4.30085360561074e-08,1.60751881972239e-08,7.72273117032398e-09,2.84186319792109e-08,4.87691282387853e-08,8.543602849817e-08,8.2980721079285e-08,4.98921613423876e-08,3.95403833831347e-08,2.86913314601638e-08,1.74797390686064e-08,3.26777731250399e-08,4.13004422346035e-08,1.9799918467853e-08,1.10240516934544e-07,1.59037858773015e-06,8.91406547765983e-06,3.32474835959801e-05,4.04473042952543e-05,3.92988112841789e-05,3.95450833704694e-05,3.82333406429034e-05,3.95343116461714e-05,4.31967025996847e-05,4.80354353269977e-05,5.08706658611196e-05,5.23415589353008e-05,5.308612695273e-05,5.51590251941799e-05,5.58783059848839e-05,5.49764367099178e-05,5.51852595499885e-05,5.33366377221733e-05,4.99567928385566e-05,4.88335933295844e-05,4.8566920379344e-05,4.72369474088586e-05,4.52768582122787e-05,4.24558264117756e-05,3.98614209106482e-05,3.76058139907594e-05,3.53349002470295e-05,3.34028508483136e-05,3.26950291543092e-05,3.26497054118295e-05,3.1165705500698e-05,2.97958517355798e-05,2.85047253067595e-05,2.77398056614763e-05,2.90426061506567e-05,3.32115269311721e-05,3.28706130337908e-05,2.62857731176706e-05,1.67109828622265e-05,7.28818789630873e-06,1.29234666389351e-06,2.53575594581404e-07,2.85879815614624e-07,2.2253577719529e-07,1.7552136096297e-07,6.59785830607346e-08,3.0379915143202e-08,1.86725771316893e-08,4.29340051228348e-08,6.52992060137471e-08,2.71934142263507e-08,2.34033754957672e-08,3.33484004224094e-08,6.74704447598469e-08,1.24096381322385e-07,1.73526312134831e-07,1.50007411483256e-07,1.46155089132928e-07,1.51913544042846e-07,2.15812052338936e-07,1.31490645659004e-07,3.03360095010636e-08,1.96011995819013e-08
5.78098086615197e-08,4.31920153853218e-08,2.9408477970312e-08,1.92941934035947e-08,1.23331311853789e-08,1.24927071233705e-08,1.59681905719888e-08,1.51260530636233e-08,1.12296454828346e-08,8.57736465196914e-09,8.08782892681744e-09,5.20094042059232e-09,3.35751472192554e-09,2.82436369617989e-09,1.46361215656572e-09,1.56373476615398e-09,1.73499085377522e-09,2.53733583200172e-09,3.41762934849212e-09,1.97244205196851e-09,1.17049720965207e-09,1.58757407856726e-09,9.97737325690869e-10,1.13354591055351e-09,2.08663356453797e-09,2.27120288092787e-09,2.44818142926994e-09,2.41993125802471e-09,1.89866858574292e-09,1.70184684261703e-09,1.45715936623376e-09,8.04975079507526e-10,7.29850290138929e-10,2.25400485779357e-07,4.59233225138895e-06,5.45203012922951e-05,0.000141639761788529,0.000115407978287978,9.39037091066135e-05,8.95099901358973e-05,8.30425255146377e-05,8.63778821959213e-05,9.18540791969319e-05,0.000107092625021449,0.000108940106836937,0.000111617924994629,0.000112811363429258,0.000118403040036248,0.000118543298020284,0.000115942076780202,0.000116495755669202,0.000116054033346677,0.000115138609846476,0.000114565035790975,0.000111601783254737,0.000107014475959606,0.000101633834803982,9.44828447481266e-05,8.88700021148788e-05,8.6128671821206e-05,8.39858480109255e-05,7.77657562787337e-05,7.28983684206357e-05,6.90843283036298e-05,5.99750549159688e-05,5.12279529528563e-05,4.53681030845134e-05,5.08636418777674e-05,5.89146659004274e-05,6.92305099909675e-05,6.23878342628984e-05,4.75846536530576e-05,2.93597918154399e-05,1.25230508657778e-05,2.31886639033926e-06,5.9707929119574e-07,4.42235302447282e-07,3.31894078345029e-07,2.19399133631488e-07,7.46704916435446e-08,2.72899575353099e-08,1.32544905208628e-08,2.71792082281403e-08,3.73717147814428e-08,2.3627970991299e-08,1.15932499643666e-08,8.28721902449558e-09,8.02491080777599e-09,8.80219791734817e-09,3.01772294570162e-09,3.12247955174991e-09,2.84181901820142e-09,4.6612674042099e-09,3.31157920383024e-09,2.96375399352944e-09,2.20043837632247e-09,3.51872400809622e-09
8.9585175185807e-09,4.99139879557658e-09,1.61185758022343e-09,2.2675856409057e-09,2.3903238201026e-09,1.88395167092724e-09,6.0995613320669e-10,6.91569546946247e-10,6.23113576222092e-10,1.16129113079372e-09,1.15372691390429e-09,1.04299597321756e-09,1.09639400864932e-09,4.38799505794711e-10,8.7512416688795e-10,7.7256520396902e-10,1.27551871036782e-09,1.45424648649746e-09,1.04857395874529e-09,1.14325257214878e-09,5.55855123976759e-10,5.95223437052611e-10,5.82331370829474e-10,8.43638839793661e-10,1.20193626101947e-09,6.65727002297565e-10,5.55233975025022e-10,7.23580049305599e-10,8.48871267690309e-10,7.26432133955825e-10,5.54310795733984e-10,1.61574971702161e-10,3.54954768531025e-10,3.41794268972711e-07,9.68522633765583e-06,3.13848449293168e-05,0.000235462418749302,0.000436034648101658,0.000424580009998497,0.000342610698580214,0.000237371708766655,0.00019589008842811,0.000214607192540786,0.000251573786513701,0.000282377605955342,0.000342212807590814,0.00039703151811624,0.000360175946359207,0.000363864112399052,0.000336098629895802,0.000310177197289338,0.000349962479113239,0.000436751306878089,0.000424360035528214,0.000391738574493027,0.000348784598747857,0.000298247575949063,0.000268136161461061,0.000240286272856898,0.000246869675628423,0.000252266826357365,0.000221595298950327,0.000179551248180986,0.000164694200535585,0.000127019526703381,8.00352634099577e-05,2.75127242337965e-05,1.07450551056652e-05,3.69572311444635e-06,2.63113069338831e-06,1.74126591033726e-06,6.76823302013055e-07,9.41238161206209e-08,3.52691207168313e-08,6.85318116169976e-08,8.58255563107424e-08,8.73731892831799e-08,1.87140568552332e-07,2.15030911276063e-07,1.58441676723647e-07,3.95189516100686e-08,6.8305834856612e-09,7.89538376464112e-09,6.37258447249026e-09,4.94476584663981e-09,5.42468541337249e-09,1.38768637246351e-08,9.61027373750063e-09,5.5335302540096e-09,2.48531679711786e-09,2.4589442648021e-09,1.80489657615402e-09,1.02193580642809e-09,1.20211370511257e-09,2.41538674218462e-09,2.41094032076672e-09,2.86150858692748e-09
6.05503791633289e-09,2.89143751343671e-09,1.06267245580361e-09,1.72797158088726e-09,9.6244007181233e-10,1.23272139412965e-09,1.27749690318758e-09,1.03738475509149e-09,8.46356015433833e-10,6.48842348430835e-10,9.18345297919654e-10,5.91615343574786e-10,8.20170575331811e-10,4.53521627570727e-10,6.95014473880632e-10,6.29685519642843e-10,3.68795762718169e-10,3.2939825026495e-10,4.5200549079921e-10,4.47202563954426e-10,2.54434008060638e-10,2.75705634766071e-10,3.11256034923195e-10,4.21658319489505e-10,2.21008300341297e-10,3.85652319241795e-10,2.54730250912228e-10,1.62313857511812e-10,9.93082170423789e-11,1.39845262141232e-10,2.3498469598441e-10,1.78612106056911e-10,1.40316296089132e-10,2.3801762520732e-07,3.45030828911896e-06,2.13222399134322e-05,0.000118162204180556,0.000230083271074016,0.000325968709830237,0.000316489173084934,0.000300407935890258,0.000297426855381009,0.000282526810307776,0.00027952579111857,0.000230264909391057,0.000189466766435486,0.000201779200045451,0.00026749488634742,0.000276977071934041,0.000208621431329933,0.000138133392737509,9.85429488993828e-05,0.000108966338913674,8.9292791847405e-05,5.89910729584934e-05,4.81768444131144e-05,4.44427554647372e-05,3.56901738113362e-05,2.65701969888155e-05,2.35316711669941e-05,2.48651719352128e-05,2.03894147040783e-05,1.00647722091886e-05,6.24280066674264e-06,5.01192684084305e-06,4.62625814199075e-06,3.53391777661206e-06,1.66025104620978e-06,6.40815981819398e-07,3.99574269118691e-07,1.77314204866702e-07,5.02077267412643e-08,1.3548125407041e-08,2.44434367473487e-08,3.91785115326851e-08,5.26757055374176e-08,1.78594977882138e-08,2.49460493102705e-08,2.4281916803326e-08,9.18013844324655e-09,2.77949755760108e-09,2.32627055691052e-09,2.0655767031791e-09,1.83847017638208e-09,5.38531420178556e-10,4.6092931026806e-10,9.79786594471652e-10,7.23331441205902e-10,3.38967437833789e-10,2.89657762273407e-10,3.26303728257088e-10,3.7662049160812e-10,3.23034961163482e-10,3.09820352350431e-10,2.97241614239586e-10,2.91223073779425e-10,3.39695300672508e-10
1.18636782850365e-09,6.06807237906238e-10,5.18457666151651e-10,3.36078022633117e-10,1.79126849425239e-10,1.8947608506723e-10,3.34523292135646e-10,2.6575617441023e-10,1.75093247743764e-10,4.76324102864634e-11,7.67267616838455e-11,1.69271122544375e-10,1.17680560672914e-10,1.24564703113301e-10,1.96259210827143e-10,1.94890038985636e-10,1.26389603065159e-10,9.92323536716106e-11,1.76024778602822e-10,1.08586423242837e-10,7.52147973547594e-11,5.68348529973326e-11,5.35888463728018e-11,9.90806735605252e-11,8.15861073966157e-11,7.46607437587781e-11,1.00269847110208e-10,1.5061639707101e-10,9.58725102016174e-11,1.11298242298375e-10,1.04483004071089e-10,1.18566804671942e-10,1.04632865784851e-10,1.824306038754e-07,1.93365478637391e-06,6.07996189320167e-06,3.93765858898306e-05,8.74940551795669e-05,0.000117524795566127,0.0001196682961408,0.000128151078230576,0.000147524617533383,0.00014451272400692,0.000114072106519505,8.58107986556519e-05,5.56380584170395e-05,4.340880452234e-05,4.53590817803342e-05,3.66142008425821e-05,2.41236341728548e-05,1.65388085731504e-05,1.42318319567069e-05,1.5487166050573e-05,1.13871621793931e-05,9.43768154504644e-06,8.37788444111746e-06,7.76664764726329e-06,7.39332437419899e-06,5.8256852817196e-06,4.47276195311179e-06,4.17958946821224e-06,4.57071168236679e-06,3.91327987963457e-06,2.91300077102237e-06,1.49808428471345e-06,8.2480069908542e-07,6.38753856848648e-07,7.27422039132666e-07,5.61685592148833e-07,2.11355554661714e-07,1.01782526550396e-07,7.62682221719373e-08,3.96515980761359e-08,3.20904206435201e-08,1.57428347260351e-08,1.94187910320599e-08,1.32241753122281e-08,1.00052681680441e-08,8.65217622167779e-09,2.33421603214239e-09,1.28293408501663e-09,1.06067407258097e-09,1.05335846171466e-09,5.68772807094871e-10,3.88764350706033e-10,1.54559653953008e-10,1.69796882067855e-10,1.81610034458316e-10,1.92259627943504e-10,1.05817754701197e-10,2.02912043750413e-10,1.1752088247517e-10,8.05726560333829e-11,8.42721530362555e-11,1.87624759726317e-10,2.12866469445661e-10,1.4576893224747e-10
1.66597449611335e-09,6.17246674354162e-10,5.32196842009209e-10,2.38207624823781e-10,1.96971971851241e-10,1.28461903402599e-10,1.23818692174495e-10,9.33409501946817e-11,9.21795234002458e-11,1.57666490321822e-10,1.40329036134543e-10,1.07387412063954e-10,7.19150022029829e-11,7.79816014533179e-11,1.04042216956522e-10,5.04110454644941e-11,3.38491085474435e-11,4.84092473614192e-11,8.7399987705184e-11,7.59337151236823e-11,8.05210904497954e-11,7.41479059773465e-11,4.3552850041914e-11,7.53930938352619e-11,5.86856201341571e-11,5.54371106874289e-11,6.42146813733709e-11,7.17925351581128e-11,6.42248028171589e-11,9.36784998620878e-11,6.85175027756737e-11,1.2008328856979e-10,8.37593585595108e-11,9.42604786658842e-08,1.60680283336087e-06,7.8892464777702e-06,6.65308207090102e-05,8.94579809501498e-05,6.8050152271739e-05,9.09661674840669e-05,0.000127458657944145,0.000117880064477703,0.000122281950887641,0.000107022825992099,7.57783436876171e-05,6.57972841767418e-05,5.66405643940065e-05,7.10373005404802e-05,6.4036726174727e-05,8.10478412232235e-05,8.61800580264251e-05,5.4715394894055e-05,2.49896619298267e-05,1.09233907644424e-05,7.43595097334358e-06,6.63962768878598e-06,5.4123820237934e-06,4.41716320505688e-06,4.24197315663877e-06,3.90521449943218e-06,3.2516075607925e-06,2.90217150198095e-06,1.99097189525766e-06,1.2433757602525e-06,5.30324315122219e-07,1.82604207537592e-07,1.4915650878567e-07,9.25512995437758e-08,1.4712311309828e-07,1.56553773685083e-07,1.02741313962486e-07,6.83717685654712e-08,2.25133316818885e-08,2.08925757058371e-08,1.02847917822194e-08,7.32836069687079e-09,4.10791085223293e-09,4.11967472494041e-09,2.13864184751515e-09,1.60830614985328e-09,1.15337020794397e-09,6.57999642826381e-10,7.43410599767987e-10,3.81171647679759e-10,2.30791362172971e-10,1.04914245345819e-10,1.62082864408624e-10,1.40818886824921e-10,1.2889418878464e-10,6.40001492250783e-11,6.73091339951854e-11,9.12089788569635e-11,6.38602722324754e-11,1.10448629582059e-10,1.106546702432e-10,8.46937843606576e-11,6.97057068779886e-11
6.72241030815615e-10,3.03805190393575e-10,2.68633305461188e-10,1.25715787341109e-10,1.64871657497881e-10,9.27353435718388e-11,7.46824866926052e-11,7.68503288250705e-11,7.57373854142973e-11,7.83873822258852e-11,8.83759285006586e-11,8.90326720342476e-11,9.04735921096239e-11,8.5863697640433e-11,6.23283547335742e-11,4.0060099358391e-11,5.41064200917787e-11,8.85988330805362e-11,7.36089716300479e-11,5.62694107831565e-11,6.28341373246163e-11,7.0893318034471e-11,8.09292288702897e-11,1.42810850504742e-10,1.12075610284359e-10,5.57587350256539e-11,6.31426796833136e-11,1.5936005310413e-10,8.58992464943905e-11,8.01671232517529e-11,8.05055112632642e-11,8.3121283513197e-11,5.8591643861659e-11,2.31817155982722e-07,2.65022873418473e-06,1.67136518839579e-06,1.0320272042293e-05,1.40846913065703e-05,2.29787770892067e-05,5.83902238911443e-05,0.000100774116476724,9.94615801104414e-05,0.000103978213336494,9.42228057032896e-05,6.82994729179687e-05,5.85494897613967e-05,4.69978690605335e-05,5.46011816986906e-05,4.18975467149859e-05,5.04072096128251e-05,5.26066812354104e-05,3.19798586595041e-05,1.39841399608263e-05,4.63003858027217e-06,1.46182584059968e-06,1.06730573250114e-06,6.09027190680721e-07,4.59480054411578e-07,3.87035350372557e-07,2.67499339735224e-07,2.24335727416157e-07,1.14111095728542e-07,7.87670161763491e-08,4.59127262966613e-08,3.78888405437384e-08,4.45473985262036e-08,3.97226548198458e-08,2.53019435349686e-08,8.2626462548202e-09,4.99932783732652e-09,5.33035086436716e-09,5.48028670616538e-09,3.72610897467742e-09,4.35503137439768e-09,9.17924977960401e-10,1.41033971108353e-09,1.85354689889232e-09,2.22678767214441e-09,9.05781139693366e-10,5.83286789523975e-10,3.14237116152865e-10,4.43674628081558e-10,3.78743555136493e-10,2.59478868515014e-10,2.41012942383914e-10,1.17252221559417e-10,4.42616213956862e-11,6.04466525670885e-11,5.03872170964968e-11,7.21936962474764e-11,4.34519216327892e-11,3.80987985193648e-11,7.20909737751713e-11,7.85815154086188e-11,5.95705730503082e-11,3.66422873445034e-11,3.34358129982981e-11
2.95792995919037e-10,1.80631301372986e-10,1.31062450086646e-10,1.47617956348122e-10,7.29621561790082e-11,6.51619128088069e-11,7.31491688381402e-11,5.94724909868865e-11,4.41086513663361e-11,4.75406666338376e-11,3.17197456513127e-11,4.86867705618981e-11,3.40375067471529e-11,4.38453668276986e-11,5.21121586756058e-11,2.85102206209096e-11,4.57965708005279e-11,3.87238505850089e-11,4.02660960467516e-11,5.06177530396422e-11,3.89434693812344e-11,3.54552512832426e-11,5.70350023071955e-11,6.14115083053349e-11,6.64616027746897e-11,2.91914118553101e-11,9.24346990667755e-11,1.33544672419154e-10,8.3466594289891e-11,7.36755390239238e-11,4.84108676461048e-11,4.92305648913319e-11,4.23198533459516e-11,1.17598157144253e-07,1.33249505418298e-06,2.73144329755597e-07,2.19561672733854e-07,5.68531847969373e-07,1.34276831565884e-06,2.33786469442619e-06,2.96998712767197e-06,3.94056502483618e-06,4.28520628487509e-06,4.25522823670226e-06,3.825150444431e-06,2.97030527670729e-06,1.89636822518191e-06,1.27147292037151e-06,6.37065618072673e-07,5.0607891361504e-07,3.17136836234732e-07,2.20829313702276e-07,1.56892577757399e-07,1.28647296251113e-07,8.98012653103095e-08,5.21954706584147e-08,4.08808086181624e-08,3.27106536125839e-08,2.49061277918963e-08,2.33964205195915e-08,1.69000547126081e-08,1.41996682531386e-08,9.93484005871261e-09,7.40460158270303e-09,3.77274947607057e-09,3.0390112210836e-09,1.1985281855084e-09,1.03545455809703e-09,1.03746285158664e-09,1.16852946467654e-09,6.44062144277168e-10,8.69725446129867e-10,5.31311898039469e-10,6.47016448202014e-10,4.89508155154981e-10,5.74991727075853e-10,4.78849641123843e-10,8.92718351837428e-10,4.09841285932991e-10,4.96221207445327e-10,1.21168870760917e-10,1.52564215355506e-10,1.72478955872843e-10,1.59553630469363e-10,1.01647191913985e-10,5.9540577911866e-11,4.19831948626206e-11,7.70278042261117e-11,5.04695747070106e-11,5.25200410632735e-11,3.33851709809836e-11,4.46150730942856e-11,4.39288865137754e-11,3.74687474996631e-11,3.17927380999087e-11,2.6191663355804e-11,4.14051408317624e-11
2.72547099163885e-10,3.34858177829185e-10,3.52908557780448e-10,1.51678784489518e-10,4.30190319629159e-11,4.54666859586203e-11,5.80443865295758e-11,4.10112082748989e-11,4.59299246831095e-11,3.5259945313695e-11,4.11476023966219e-11,3.63615725708944e-11,2.64151754117954e-11,3.35476075492194e-11,2.94901009462292e-11,2.40315446480964e-11,3.22249794986253e-11,2.9425569741171e-11,2.30752117113284e-11,3.00554498299415e-11,3.59777937759435e-11,2.82859234976683e-11,1.88117203632631e-11,2.39395398309025e-11,2.68339833362731e-11,4.59307315582132e-11,6.62406566592161e-11,3.51531330365979e-11,3.25081466784781e-11,2.63140631134236e-11,2.64321031914778e-11,2.47231667266316e-11,3.51560401450535e-11,7.53970209702391e-08,4.97816194860368e-07,7.27105699067743e-08,1.28064268676931e-07,3.06771897935594e-07,8.02798997882013e-07,1.39479197457822e-06,1.53393205637494e-06,1.4278292972147e-06,1.5278820230381e-06,1.05006901280317e-06,6.43317982865993e-07,4.07198192657537e-07,3.13365306204071e-07,2.76914190819543e-07,1.92895580159327e-07,1.4883021498824e-07,1.16353050348133e-07,8.70313942924562e-08,5.69854663467516e-08,4.48545259744828e-08,3.67506353423273e-08,2.05895070493494e-08,1.25253342414429e-08,9.72041042826348e-09,7.4260290945828e-09,7.50364865822335e-09,4.32147225430708e-09,3.46428135818603e-09,1.7118232222462e-09,1.3414092066169e-09,1.05221291117686e-09,1.62695714419521e-09,5.12010887663487e-10,1.74079668236053e-10,1.10808044755134e-10,1.18569909681224e-10,1.11736343231486e-10,2.38087585476249e-10,1.25472345355133e-10,1.61277500938372e-10,7.65873743630773e-11,1.32647788119014e-10,7.49679941739646e-11,4.60655942986365e-11,5.7577131745542e-11,7.35193333182215e-11,5.57928085687093e-11,5.37670053040817e-11,2.17755827480592e-11,2.75851307864168e-11,2.98558540030843e-11,4.22773640732723e-11,2.81415388225978e-11,3.21857618008623e-11,3.96133487978439e-11,3.36740323016179e-11,3.31543660154771e-11,2.79707725718914e-11,3.14652423902626e-11,2.16448162406144e-11,4.62268342602274e-11,3.64404450011427e-11,5.40913459057191e-11
3.20452815315313e-10,1.92386206966873e-10,2.30460487836883e-10,1.07856151965017e-10,4.05537375876933e-11,2.94127857595575e-11,3.87965088925867e-11,3.9046696213649e-11,3.36889043969159e-11,2.76737407608434e-11,4.24427481945549e-11,3.44144403855795e-11,3.52651731406753e-11,3.37367768014569e-11,2.89382743624538e-11,2.24875790554781e-11,2.61649632945815e-11,2.83137661537274e-11,1.80025337225191e-11,1.65221776349929e-11,2.29175978858077e-11,2.2722870282702e-11,1.85230384168286e-11,2.07867475480762e-11,2.21538966548778e-11,1.73405524282308e-11,2.91683950402378e-11,3.20918339879177e-11,2.05142846693006e-11,2.01715402217504e-11,1.89723747551779e-11,2.21104692849763e-11,2.48263921051618e-11,1.50168557650082e-08,9.33000210581684e-08,8.36786125647759e-08,4.38916756710451e-07,1.05726374936085e-06,1.08320736202369e-06,2.31852924191602e-06,4.08642077981884e-06,4.6969947263126e-06,4.24718044886488e-06,3.78916862456497e-06,2.58038335533085e-06,1.58162616167447e-06,1.06448142055283e-06,8.31344542418066e-07,6.23724895326076e-07,4.84117194381334e-07,3.12967589632903e-07,1.87742369749007e-07,1.4059220408872e-07,1.09771412440608e-07,4.94560161347883e-08,3.04417348996344e-08,3.06492914153659e-08,1.79125742658697e-08,2.24792119682197e-08,1.85235672880441e-08,8.49530358208291e-09,7.71317414887521e-09,4.06835072303342e-09,2.19205852270913e-09,2.64955641642195e-09,2.43170706300262e-09,1.33632809211082e-09,5.3336025978831e-10,3.63520658019277e-10,1.86023482036671e-10,1.24256436469995e-10,1.68540577290053e-10,5.70143264750808e-11,1.13228836870279e-10,2.79288954706106e-11,3.6244366915706e-11,2.51650922097039e-11,2.59171167888757e-11,3.10850748368698e-11,2.54466619341331e-11,2.58686753683512e-11,4.35528541160327e-11,2.29872184599292e-11,2.79254178641799e-11,2.59870982381566e-11,2.65868097113726e-11,2.87092751037205e-11,3.87930992452804e-11,5.54365789701144e-11,2.99195177689793e-11,2.13010165574149e-11,2.74168350627427e-11,2.29826179003211e-11,2.26857392367478e-11,2.61214821882877e-11,4.26219716723357e-11,3.37832898404307e-11
